"","X","Units","Month","Section","WC","WC_int","elev_mean","slope_mean","contr_max_km2","stream_sum","recur_mean","occur_mean","ext_sum","Dist_fromLast","Dist_toNext","Dam","mapbio_maj","mb_forest_","mb_savan_m","mb_grass_m","mb_past_me","mb_agri_me","mb_water_m","mb_crops_m","acm30","api30","Level","Vol_hm3","dV_hm3","PSndvi_mean","PSndwi_mean"
"8350",8350,69550,5,"BAR","NotDet",2,484.04,0,624.1303125,8,0,0,0,1040.511169,394.19865,0,15,0,0,0,1,0,0,0,25.654,15.70013972,441.81,5.54,0,0.713883436,-0.693194658
"8351",8351,69550,6,"BAR","NotDet",2,484.04,0,624.1303125,8,0,0,0,1040.511169,394.19865,0,15,0,0,0,1,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.708815365,-0.696546798
"8355",8355,69600,4,"BAR","NotDet",2,484.46,0,624.1475,7,0,0,0,1022.507001,346.2496545,0,15,0,0,0,1,0,0,0,134.366,48.93342858,441.95,5.7,0,0.715034136,-0.670056762
"8356",8356,69600,5,"BAR","NotDet",2,484.46,0,624.1475,7,0,0,0,1022.507001,346.2496545,0,15,0,0,0,1,0,0,0,25.654,15.70013972,441.81,5.54,0,0.665056829,-0.658846519
"8357",8357,69600,6,"BAR","Dry",1,484.46,0,624.1475,7,0,0,0,1022.507001,346.2496545,0,15,0,0,0,1,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.616572066,-0.647014256
"8361",8361,69650,4,"BAR","NotDet",2,485.26,0,624.1539063,8,0,0,0,987.9969132,300.4246014,0,15,0,0,0,1,0,0,0,134.366,48.93342858,441.95,5.7,0,0.782057724,-0.710796734
"8362",8362,69650,5,"BAR","Partially",3,485.26,0,624.1539063,8,0,0,0,987.9969132,300.4246014,0,15,0,0,0,1,0,0,0,25.654,15.70013972,441.81,5.54,0,0.679419698,-0.673043338
"8363",8363,69650,6,"BAR","Dry",1,485.26,0,624.1539063,8,0,0,0,987.9969132,300.4246014,0,15,0,0,0,1,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.575976045,-0.629161761
"8367",8367,69700,4,"BAR","Partially",3,484.72,0,624.1567188,7,0,0,0,962.1831909,253.1939021,0,15,0,0,0,1,0,0,0,134.366,48.93342858,441.95,5.7,0,0.800669823,-0.715321255
"8368",8368,69700,5,"BAR","Wet",4,484.72,0,624.1567188,7,0,0,0,962.1831909,253.1939021,0,15,0,0,0,1,0,0,0,25.654,15.70013972,441.81,5.54,0,0.682148806,-0.671947491
"8369",8369,69700,6,"BAR","Partially",3,484.72,0,624.1567188,7,0,0,0,962.1831909,253.1939021,0,15,0,0,0,1,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.553834328,-0.614825965
"8373",8373,69750,4,"BAR","Partially",3,484.3,0,624.1590625,6,0,0,0,953.4309329,203.8316048,0,15,0,0,0,1,0,0,0,134.366,48.93342858,441.95,5.7,0,0.793392014,-0.705433079
"8374",8374,69750,5,"BAR","Partially",3,484.3,0,624.1590625,6,0,0,0,953.4309329,203.8316048,0,15,0,0,0,1,0,0,0,25.654,15.70013972,441.81,5.54,0,0.695071332,-0.668481693
"8375",8375,69750,6,"BAR","Dry",1,484.3,0,624.1590625,6,0,0,0,953.4309329,203.8316048,0,15,0,0,0,1,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.570515887,-0.618199639
"8379",8379,69800,4,"BAR","Partially",3,485.14,0.01,624.1621875,6,0,0,0,961.8213823,157.7708494,0,15,0,0,0,1,0,0,0,134.366,48.93342858,441.95,5.7,0,0.771472407,-0.688080683
"8380",8380,69800,5,"BAR","Partially",3,485.14,0.01,624.1621875,6,0,0,0,961.8213823,157.7708494,0,15,0,0,0,1,0,0,0,25.654,15.70013972,441.81,5.54,0,0.695499377,-0.654744125
"8381",8381,69800,6,"BAR","Dry",1,485.14,0.01,624.1621875,6,0,0,0,961.8213823,157.7708494,0,15,0,0,0,1,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.619516023,-0.629430364
"8385",8385,69850,4,"BAR","Wet",4,486.77,0.03,624.1634375,5,7.333333333,0.333333333,2,970.8657212,113.6730605,0,15,0,0,0,1,0,0,0,134.366,48.93342858,441.95,5.7,0,0.784719161,-0.699539237
"8386",8386,69850,5,"BAR","Partially",3,486.77,0.03,624.1634375,5,7.333333333,0.333333333,2,970.8657212,113.6730605,0,15,0,0,0,1,0,0,0,25.654,15.70013972,441.81,5.54,0,0.716662655,-0.678628839
"8387",8387,69850,6,"BAR","NotDet",2,486.77,0.03,624.1634375,5,7.333333333,0.333333333,2,970.8657212,113.6730605,0,15,0,0,0,1,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.68672882,-0.660049533
"8391",8391,69900,4,"BAR","Partially",3,486.3,0.02,624.3126563,6,16.22222222,1.333333333,3,0,0,1,15,0,0,0,1,0,0,0,134.366,48.93342858,441.95,5.7,0,0.782942628,-0.694979394
"8392",8392,69900,5,"BAR","Partially",3,486.3,0.02,624.3126563,6,16.22222222,1.333333333,3,0,0,1,15,0,0,0,1,0,0,0,25.654,15.70013972,441.81,5.54,0,0.753291492,-0.700673107
"8393",8393,69900,6,"BAR","NotDet",2,486.3,0.02,624.3126563,6,16.22222222,1.333333333,3,0,0,1,15,0,0,0,1,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.705751296,-0.674434467
"8397",8397,69950,4,"BAR","Dry",1,485.12,0,624.3214063,6,12.44444444,1.111111111,2,0,0,1,15,0,0,0,1,0,0,0,134.366,48.93342858,441.95,5.7,0,0.72402086,-0.658362939
"8398",8398,69950,5,"BAR","Wet",4,485.12,0,624.3214063,6,12.44444444,1.111111111,2,0,0,1,15,0,0,0,1,0,0,0,25.654,15.70013972,441.81,5.54,0,0.721289727,-0.682696772
"8399",8399,69950,6,"BAR","Wet",4,485.12,0,624.3214063,6,12.44444444,1.111111111,2,0,0,1,15,0,0,0,1,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.648608838,-0.646884626
"8403",8403,70000,4,"BAR","Dry",1,485.32,0.01,624.3342188,13,0,0,0,28.94779374,1926.333464,0,15,0,0.125,0,0.875,0,0,0,134.366,48.93342858,441.95,5.7,0,0.694823048,-0.648108007
"8404",8404,70000,5,"BAR","Dry",1,485.32,0.01,624.3342188,13,0,0,0,28.94779374,1926.333464,0,15,0,0.125,0,0.875,0,0,0,25.654,15.70013972,441.81,5.54,0,0.664436069,-0.652117276
"8405",8405,70000,6,"BAR","Dry",1,485.32,0.01,624.3342188,13,0,0,0,28.94779374,1926.333464,0,15,0,0.125,0,0.875,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.566480953,-0.605013096
"8409",8409,70050,4,"BAR","Dry",1,486.57,0.02,624.3351563,10,0,0,0,75.50149885,1877.384049,0,4,0,0.666666667,0,0.333333333,0,0,0,134.366,48.93342858,441.95,5.7,0,0.744607563,-0.682019773
"8410",8410,70050,5,"BAR","Dry",1,486.57,0.02,624.3351563,10,0,0,0,75.50149885,1877.384049,0,4,0,0.666666667,0,0.333333333,0,0,0,25.654,15.70013972,441.81,5.54,0,0.701704369,-0.680969408
"8411",8411,70050,6,"BAR","Dry",1,486.57,0.02,624.3351563,10,0,0,0,75.50149885,1877.384049,0,4,0,0.666666667,0,0.333333333,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.55740203,-0.62014645
"8415",8415,70100,4,"BAR","Dry",1,486.7,0.01,624.6689063,10,0,0,0,122.7777437,1829.325543,0,4,0,0.8,0,0.1,0.1,0,0,134.366,48.93342858,441.95,5.7,0,0.784465056,-0.704164044
"8416",8416,70100,5,"BAR","Dry",1,486.7,0.01,624.6689063,10,0,0,0,122.7777437,1829.325543,0,4,0,0.8,0,0.1,0.1,0,0,25.654,15.70013972,441.81,5.54,0,0.747145438,-0.707345255
"8417",8417,70100,6,"BAR","Dry",1,486.7,0.01,624.6689063,10,0,0,0,122.7777437,1829.325543,0,4,0,0.8,0,0.1,0.1,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.579000773,-0.640158767
"8421",8421,70150,4,"BAR","Dry",1,486.02,0,624.6715625,8,0,0,0,169.6542373,1784.262424,0,4,0,0.666666667,0,0.222222222,0.111111111,0,0,134.366,48.93342858,441.95,5.7,0,0.792372023,-0.706615667
"8422",8422,70150,5,"BAR","Dry",1,486.02,0,624.6715625,8,0,0,0,169.6542373,1784.262424,0,4,0,0.666666667,0,0.222222222,0.111111111,0,0,25.654,15.70013972,441.81,5.54,0,0.757523012,-0.711486876
"8423",8423,70150,6,"BAR","Dry",1,486.02,0,624.6715625,8,0,0,0,169.6542373,1784.262424,0,4,0,0.666666667,0,0.222222222,0.111111111,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.564323692,-0.63114633
"8427",8427,70200,4,"BAR","Dry",1,486.44,0.01,624.7189063,8,0,0,0,212.8186433,1748.154507,0,4,0,0.75,0,0.25,0,0,0,134.366,48.93342858,441.95,5.7,0,0.769793095,-0.694510896
"8428",8428,70200,5,"BAR","Dry",1,486.44,0.01,624.7189063,8,0,0,0,212.8186433,1748.154507,0,4,0,0.75,0,0.25,0,0,0,25.654,15.70013972,441.81,5.54,0,0.738845295,-0.700582206
"8429",8429,70200,6,"BAR","Dry",1,486.44,0.01,624.7189063,8,0,0,0,212.8186433,1748.154507,0,4,0,0.75,0,0.25,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.553700139,-0.620951484
"8433",8433,70250,4,"BAR","Dry",1,486.67,0.02,624.7260938,8,0,0,0,258.4236722,1712.818489,0,4,0,0.666666667,0,0.333333333,0,0,0,134.366,48.93342858,441.95,5.7,0,0.754898322,-0.698289486
"8434",8434,70250,5,"BAR","Dry",1,486.67,0.02,624.7260938,8,0,0,0,258.4236722,1712.818489,0,4,0,0.666666667,0,0.333333333,0,0,0,25.654,15.70013972,441.81,5.54,0,0.688123653,-0.682964871
"8435",8435,70250,6,"BAR","Dry",1,486.67,0.02,624.7260938,8,0,0,0,258.4236722,1712.818489,0,4,0,0.666666667,0,0.333333333,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.566826352,-0.624882965
"8439",8439,70300,4,"BAR","NotDet",2,486.02,0.02,624.7339063,7,0,0,0,306.3594911,1674.733433,0,15,0,0.375,0,0.625,0,0,0,134.366,48.93342858,441.95,5.7,0,0.728017723,-0.687830897
"8440",8440,70300,5,"BAR","NotDet",2,486.02,0.02,624.7339063,7,0,0,0,306.3594911,1674.733433,0,15,0,0.375,0,0.625,0,0,0,25.654,15.70013972,441.81,5.54,0,0.628264629,-0.649522391
"8441",8441,70300,6,"BAR","Dry",1,486.02,0.02,624.7339063,7,0,0,0,306.3594911,1674.733433,0,15,0,0.375,0,0.625,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.561142323,-0.616066615
"8445",8445,70350,4,"BAR","NotDet",2,484.79,0,624.74125,5,0,0,0,356.3623003,1630.789084,0,15,0,0,0,1,0,0,0,134.366,48.93342858,441.95,5.7,0,0.730228236,-0.688147345
"8446",8446,70350,5,"BAR","NotDet",2,484.79,0,624.74125,5,0,0,0,356.3623003,1630.789084,0,15,0,0,0,1,0,0,0,25.654,15.70013972,441.81,5.54,0,0.629675309,-0.652928998
"8447",8447,70350,6,"BAR","Dry",1,484.79,0,624.74125,5,0,0,0,356.3623003,1630.789084,0,15,0,0,0,1,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.556225897,-0.621128605
"8451",8451,70400,4,"BAR","NotDet",2,484.64,0,624.7570313,6,0,0,0,406.3687982,1587.032764,0,15,0,0,0,1,0,0,0,134.366,48.93342858,441.95,5.7,0,0.800660367,-0.720496586
"8452",8452,70400,5,"BAR","NotDet",2,484.64,0,624.7570313,6,0,0,0,406.3687982,1587.032764,0,15,0,0,0,1,0,0,0,25.654,15.70013972,441.81,5.54,0,0.713284911,-0.699121296
"8453",8453,70400,6,"BAR","NotDet",2,484.64,0,624.7570313,6,0,0,0,406.3687982,1587.032764,0,15,0,0,0,1,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.600045137,-0.655653857
"8457",8457,70450,4,"BAR","NotDet",2,485.15,0,624.770625,5,0,0,0,455.9378955,1541.907286,0,15,0,0.25,0,0.75,0,0,0,134.366,48.93342858,441.95,5.7,0,0.842715379,-0.741456658
"8458",8458,70450,5,"BAR","NotDet",2,485.15,0,624.770625,5,0,0,0,455.9378955,1541.907286,0,15,0,0.25,0,0.75,0,0,0,25.654,15.70013972,441.81,5.54,0,0.769886221,-0.732619003
"8459",8459,70450,6,"BAR","Dry",1,485.15,0,624.770625,5,0,0,0,455.9378955,1541.907286,0,15,0,0.25,0,0.75,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.653305856,-0.689203305
"8463",8463,70500,4,"BAR","NotDet",2,485.6,0.01,624.7754688,6,0,0,0,495.5213518,1495.148731,0,4,0,0.75,0,0.25,0,0,0,134.366,48.93342858,441.95,5.7,0,0.849771865,-0.751318055
"8464",8464,70500,5,"BAR","NotDet",2,485.6,0.01,624.7754688,6,0,0,0,495.5213518,1495.148731,0,4,0,0.75,0,0.25,0,0,0,25.654,15.70013972,441.81,5.54,0,0.764471366,-0.740396383
"8465",8465,70500,6,"BAR","NotDet",2,485.6,0.01,624.7754688,6,0,0,0,495.5213518,1495.148731,0,4,0,0.75,0,0.25,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.660388968,-0.696392779
"8469",8469,70550,4,"BAR","Partially",3,485.87,0.02,624.7759375,5,0,0,0,516.1698525,1459.845093,0,4,0,1,0,0,0,0,0,134.366,48.93342858,441.95,5.7,0,0.844899342,-0.750193653
"8470",8470,70550,5,"BAR","NotDet",2,485.87,0.02,624.7759375,5,0,0,0,516.1698525,1459.845093,0,4,0,1,0,0,0,0,0,25.654,15.70013972,441.81,5.54,0,0.777614399,-0.742395523
"8471",8471,70550,6,"BAR","NotDet",2,485.87,0.02,624.7759375,5,0,0,0,516.1698525,1459.845093,0,4,0,1,0,0,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.679515022,-0.695447668
"8475",8475,70600,4,"BAR","Partially",3,485.36,0.01,624.8629688,6,0,0,0,496.1005085,1466.096607,0,4,0,1,0,0,0,0,0,134.366,48.93342858,441.95,5.7,0,0.826749864,-0.741220226
"8476",8476,70600,5,"BAR","Dry",1,485.36,0.01,624.8629688,6,0,0,0,496.1005085,1466.096607,0,4,0,1,0,0,0,0,0,25.654,15.70013972,441.81,5.54,0,0.749818533,-0.722507769
"8477",8477,70600,6,"BAR","Dry",1,485.36,0.01,624.8629688,6,0,0,0,496.1005085,1466.096607,0,4,0,1,0,0,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.653313029,-0.676409353
"8481",8481,70650,4,"BAR","Wet",4,484.78,0,624.876875,6,0,0,0,459.7540344,1495.781384,0,4,0,1,0,0,0,0,0,134.366,48.93342858,441.95,5.7,0,0.811449,-0.730770626
"8482",8482,70650,5,"BAR","Wet",4,484.78,0,624.876875,6,0,0,0,459.7540344,1495.781384,0,4,0,1,0,0,0,0,0,25.654,15.70013972,441.81,5.54,0,0.717422959,-0.70758381
"8483",8483,70650,6,"BAR","Dry",1,484.78,0,624.876875,6,0,0,0,459.7540344,1495.781384,0,4,0,1,0,0,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.629529602,-0.66443683
"8487",8487,70700,4,"BAR","NotDet",2,484.96,0,624.8796875,7,0,0,0,426.8844694,1525.37246,0,4,0,0.666666667,0,0.333333333,0,0,0,134.366,48.93342858,441.95,5.7,0,0.827997159,-0.739461305
"8488",8488,70700,5,"BAR","NotDet",2,484.96,0,624.8796875,7,0,0,0,426.8844694,1525.37246,0,4,0,0.666666667,0,0.333333333,0,0,0,25.654,15.70013972,441.81,5.54,0,0.744895069,-0.723581007
"8489",8489,70700,6,"BAR","Dry",1,484.96,0,624.8796875,7,0,0,0,426.8844694,1525.37246,0,4,0,0.666666667,0,0.333333333,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.657417655,-0.685050891
"8493",8493,70750,4,"BAR","NotDet",2,485.31,0.02,624.9815625,6,0,0,0,407.8473856,1546.045067,0,4,0,0.666666667,0,0.333333333,0,0,0,134.366,48.93342858,441.95,5.7,0,0.854740569,-0.759750938
"8494",8494,70750,5,"BAR","NotDet",2,485.31,0.02,624.9815625,6,0,0,0,407.8473856,1546.045067,0,4,0,0.666666667,0,0.333333333,0,0,0,25.654,15.70013972,441.81,5.54,0,0.79925442,-0.756726539
"8495",8495,70750,6,"BAR","Dry",1,485.31,0.02,624.9815625,6,0,0,0,407.8473856,1546.045067,0,4,0,0.666666667,0,0.333333333,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.700103202,-0.714554299
"8499",8499,70800,4,"BAR","NotDet",2,485.6,0.02,624.9828125,6,0,0,0,394.2947464,1568.009724,0,4,0,0.666666667,0,0.222222222,0,0,0.111111111,134.366,48.93342858,441.95,5.7,0,0.834340931,-0.745318629
"8500",8500,70800,5,"BAR","NotDet",2,485.6,0.02,624.9828125,6,0,0,0,394.2947464,1568.009724,0,4,0,0.666666667,0,0.222222222,0,0,0.111111111,25.654,15.70013972,441.81,5.54,0,0.76075195,-0.734054383
"8501",8501,70800,6,"BAR","Dry",1,485.6,0.02,624.9828125,6,0,0,0,394.2947464,1568.009724,0,4,0,0.666666667,0,0.222222222,0,0,0.111111111,77.978,5.041834104,441.84,5.57,-0.01,0.6554537,-0.692016335
"8505",8505,70850,4,"BAR","NotDet",2,485.81,0.01,624.9832813,6,0,0,0,390.6297899,1587.791503,0,4,0,0.666666667,0,0.222222222,0,0,0.111111111,134.366,48.93342858,441.95,5.7,0,0.793904239,-0.720119947
"8507",8507,70850,6,"BAR","Dry",1,485.81,0.01,624.9832813,6,0,0,0,390.6297899,1587.791503,0,4,0,0.666666667,0,0.222222222,0,0,0.111111111,77.978,5.041834104,441.84,5.57,-0.01,0.612519951,-0.672909697
"8511",8511,70900,4,"BAR","NotDet",2,484.85,0,625.0428125,5,0,0,0,396.4846022,1605.975252,0,15,0,0.375,0,0.5,0,0,0.125,134.366,48.93342858,441.95,5.7,0,0.740716463,-0.686672279
"8513",8513,70900,6,"BAR","Dry",1,484.85,0,625.0428125,5,0,0,0,396.4846022,1605.975252,0,15,0,0.375,0,0.5,0,0,0.125,77.978,5.041834104,441.84,5.57,-0.01,0.595036839,-0.652392686
"8517",8517,70950,4,"BAR","NotDet",2,483.33,0,625.0507813,7,0,0,0,390.3346123,1639.989462,0,15,0,0,0,0.875,0,0,0.125,134.366,48.93342858,441.95,5.7,0,0.666919842,-0.636627678
"8519",8519,70950,6,"BAR","Dry",1,483.33,0,625.0507813,7,0,0,0,390.3346123,1639.989462,0,15,0,0,0,0.875,0,0,0.125,77.978,5.041834104,441.84,5.57,-0.01,0.575349933,-0.616651237
"8525",8525,71000,6,"BAR","Dry",1,482.73,0,625.13375,8,0,0,0,394.7074163,1671.42708,0,21,0,0,0,0.444444444,0.555555556,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.660199485,-0.668713579
"8531",8531,71050,6,"BAR","Dry",1,483.46,0,625.1554688,8,0,0,0,422.8776635,1687.487241,0,15,0,0,0.111111111,0.444444444,0.444444444,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.683386707,-0.689962421
"10127",10127,84350,6,"ARO","Wet",4,458.75,0.03,677.6470313,11,0,0,0,1682.852759,2296.145939,0,4,0,1,0,0,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.750817867,-0.720215629
"10128",10128,84350,11,"ARO","Dry",1,458.75,0.03,677.6470313,11,0,0,0,1682.852759,2296.145939,0,4,0,1,0,0,0,0,0,122.2,109.186,441.18,4.78,0.05,0.444775236,-0.53222191
"10133",10133,84400,6,"ARO","NotDet",2,459.08,0.03,677.6979688,12,0,0,0,1712.100826,2251.377222,0,4,0,0.777777778,0,0.222222222,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.71717644,-0.700564972
"10134",10134,84400,11,"ARO","NotDet",2,459.08,0.03,677.6979688,12,0,0,0,1712.100826,2251.377222,0,4,0,0.777777778,0,0.222222222,0,0,0,122.2,109.186,441.18,4.78,0.05,0.422613647,-0.521033343
"10139",10139,84450,6,"ARO","NotDet",2,459.27,0.04,800.2910938,12,0,0,0,1697.747259,2237.936181,0,4,0.125,0.625,0,0.25,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.6840182,-0.681616458
"10140",10140,84450,11,"ARO","NotDet",2,459.27,0.04,800.2910938,12,0,0,0,1697.747259,2237.936181,0,4,0.125,0.625,0,0.25,0,0,0,122.2,109.186,441.18,4.78,0.05,0.443921443,-0.533508272
"10145",10145,84500,6,"ARO","Dry",1,457.76,0.01,800.301875,9,0,0,0,1680.987191,2229.505392,0,3,0.5,0.375,0,0.125,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.705777606,-0.689958449
"10146",10146,84500,11,"ARO","NotDet",2,457.76,0.01,800.301875,9,0,0,0,1680.987191,2229.505392,0,3,0.5,0.375,0,0.125,0,0,0,122.2,109.186,441.18,4.78,0.05,0.46121623,-0.540805782
"10151",10151,84550,6,"ARO","NotDet",2,457.72,0.01,800.3198438,7,0,0,0,1691.114016,2200.568979,0,3,0.555555556,0.444444444,0,0,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.748306374,-0.708457402
"10152",10152,84550,11,"ARO","Dry",1,457.72,0.01,800.3198438,7,0,0,0,1691.114016,2200.568979,0,3,0.555555556,0.444444444,0,0,0,0,0,122.2,109.186,441.18,4.78,0.05,0.498023772,-0.557818116
"10157",10157,84600,6,"ARO","NotDet",2,458.18,0.02,800.3257813,8,0,0,0,1738.940155,2156.843376,0,4,0.333333333,0.666666667,0,0,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.767465339,-0.713762006
"10158",10158,84600,11,"ARO","NotDet",2,458.18,0.02,800.3257813,8,0,0,0,1738.940155,2156.843376,0,4,0.333333333,0.666666667,0,0,0,0,0,122.2,109.186,441.18,4.78,0.05,0.498469629,-0.566176497
"10163",10163,84650,6,"ARO","NotDet",2,458.77,0.03,800.326875,7,0,0,0,1783.055167,2128.453507,0,4,0.125,0.75,0,0.125,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.74887714,-0.701868883
"10164",10164,84650,11,"ARO","Dry",1,458.77,0.03,800.326875,7,0,0,0,1783.055167,2128.453507,0,4,0.125,0.75,0,0.125,0,0,0,122.2,109.186,441.18,4.78,0.05,0.439241747,-0.540944788
"10168",10168,84700,5,"ARO","NotDet",2,458.17,0.03,800.3276563,7,0,0,0,1828.390112,2099.138944,0,4,0,0.666666667,0,0.333333333,0,0,0,25.654,15.70013972,441.81,5.54,0,0.842974581,-0.777119058
"10169",10169,84700,6,"ARO","NotDet",2,458.17,0.03,800.3276563,7,0,0,0,1828.390112,2099.138944,0,4,0,0.666666667,0,0.333333333,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.733829674,-0.695248195
"10170",10170,84700,11,"ARO","Dry",1,458.17,0.03,800.3276563,7,0,0,0,1828.390112,2099.138944,0,4,0,0.666666667,0,0.333333333,0,0,0,122.2,109.186,441.18,4.78,0.05,0.387487679,-0.513090046
"10174",10174,84750,5,"ARO","NotDet",2,457.92,0.03,800.3282813,7,0,0,0,1873.910653,2070.723245,0,4,0,0.625,0.125,0.25,0,0,0,25.654,15.70013972,441.81,5.54,0,0.835489426,-0.774155994
"10175",10175,84750,6,"ARO","NotDet",2,457.92,0.03,800.3282813,7,0,0,0,1873.910653,2070.723245,0,4,0,0.625,0.125,0.25,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.7163152,-0.685801992
"10176",10176,84750,11,"ARO","Dry",1,457.92,0.03,800.3282813,7,0,0,0,1873.910653,2070.723245,0,4,0,0.625,0.125,0.25,0,0,0,122.2,109.186,441.18,4.78,0.05,0.380203303,-0.507611291
"10180",10180,84800,5,"ARO","NotDet",2,457.87,0.02,800.4448438,6,0,0,0,1923.10678,2033.235037,0,4,0,0.75,0.25,0,0,0,0,25.654,15.70013972,441.81,5.54,0,0.840586214,-0.780591883
"10181",10181,84800,6,"ARO","NotDet",2,457.87,0.02,800.4448438,6,0,0,0,1923.10678,2033.235037,0,4,0,0.75,0.25,0,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.721067963,-0.696929205
"10182",10182,84800,11,"ARO","Dry",1,457.87,0.02,800.4448438,6,0,0,0,1923.10678,2033.235037,0,4,0,0.75,0.25,0,0,0,0,122.2,109.186,441.18,4.78,0.05,0.378550013,-0.504744464
"10186",10186,84850,5,"ARO","NotDet",2,458.08,0.01,800.4917188,7,0,0,0,1973.007229,1991.916025,0,4,0,1,0,0,0,0,0,25.654,15.70013972,441.81,5.54,0,0.847884551,-0.786153587
"10187",10187,84850,6,"ARO","Dry",1,458.08,0.01,800.4917188,7,0,0,0,1973.007229,1991.916025,0,4,0,1,0,0,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.717182399,-0.698259372
"10188",10188,84850,11,"ARO","Dry",1,458.08,0.01,800.4917188,7,0,0,0,1973.007229,1991.916025,0,4,0,1,0,0,0,0,0,122.2,109.186,441.18,4.78,0.05,0.373205303,-0.505523773
"10192",10192,84900,5,"ARO","NotDet",2,457.72,0,800.4998438,7,0,0,0,2021.92485,1947.031407,0,4,0,0.888888889,0,0,0.111111111,0,0,25.654,15.70013972,441.81,5.54,0,0.823518233,-0.756581858
"10193",10193,84900,6,"ARO","Dry",1,457.72,0,800.4998438,7,0,0,0,2021.92485,1947.031407,0,4,0,0.888888889,0,0,0.111111111,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.731411188,-0.708410293
"10194",10194,84900,11,"ARO","Dry",1,457.72,0,800.4998438,7,0,0,0,2021.92485,1947.031407,0,4,0,0.888888889,0,0,0.111111111,0,0,122.2,109.186,441.18,4.78,0.05,0.379435585,-0.512041946
"10198",10198,84950,5,"ARO","NotDet",2,457.27,0,800.5035938,7,0,0,0,2069.058381,1898.845136,0,4,0,1,0,0,0,0,0,25.654,15.70013972,441.81,5.54,0,0.837360629,-0.763928476
"10199",10199,84950,6,"ARO","NotDet",2,457.27,0,800.5035938,7,0,0,0,2069.058381,1898.845136,0,4,0,1,0,0,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.766870165,-0.724619019
"10200",10200,84950,11,"ARO","Dry",1,457.27,0,800.5035938,7,0,0,0,2069.058381,1898.845136,0,4,0,1,0,0,0,0,0,122.2,109.186,441.18,4.78,0.05,0.408126565,-0.526057064
"10204",10204,85000,5,"ARO","NotDet",2,457.88,0.01,800.511875,7,0,0,0,2114.046448,1849.404346,0,4,0,0.75,0,0,0.25,0,0,25.654,15.70013972,441.81,5.54,0,0.8252612,-0.759462732
"10205",10205,85000,6,"ARO","NotDet",2,457.88,0.01,800.511875,7,0,0,0,2114.046448,1849.404346,0,4,0,0.75,0,0,0.25,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.734658202,-0.703534115
"10206",10206,85000,11,"ARO","Dry",1,457.88,0.01,800.511875,7,0,0,0,2114.046448,1849.404346,0,4,0,0.75,0,0,0.25,0,0,122.2,109.186,441.18,4.78,0.05,0.370945928,-0.501403144
"10210",10210,85050,5,"ARO","NotDet",2,457.57,0.01,800.6179688,6,0,0,0,2162.114312,1801.802598,0,4,0,0.875,0,0,0.125,0,0,25.654,15.70013972,441.81,5.54,0,0.804229484,-0.749038218
"10211",10211,85050,6,"ARO","NotDet",2,457.57,0.01,800.6179688,6,0,0,0,2162.114312,1801.802598,0,4,0,0.875,0,0,0.125,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.717754437,-0.692831494
