"","Units","dates","elev_mean","Dist_fromLast","Dist_toNext","contr_max_km2","PSndvi_mean","PSndwi_mean"
"5977",22950,"2022-08-11",577.5555556,1591.243926,57.179928,109.0473438,0.424,-0.576
"5978",22950,"2022-12-07",577.5555556,1591.243926,57.179928,109.0473438,0.51,-0.52
"5979",22950,"2022-06-28",577.5555556,1591.243926,57.179928,109.0473438,0.629780439,-0.659209958
"5980",22950,"2022-08-20",577.5555556,1591.243926,57.179928,109.0473438,0.376838156339851,-0.522458067008787
"5981",23000,"2022-12-07",578.25,0,0,109.0479688,0.61,-0.6
"5982",23000,"2022-10-29",578.25,0,0,109.0479688,0.286805353,-0.07162551
"5983",23000,"2022-07-22",578.25,0,0,109.0479688,0.40380499662368,-0.512353681062868
"5984",23000,"2022-10-04",578.25,0,0,109.0479688,0.301906609553961,-0.476907559685737
"5985",23000,"2022-06-28",578.25,0,0,109.0479688,0.581838953,-0.628761354
"5986",23000,"2022-08-27",578.25,0,0,109.0479688,0.37,-0.55
"5987",23000,"2022-09-20",578.25,0,0,109.0479688,0.3,-0.46
"5988",23000,"2022-08-20",578.25,0,0,109.0479688,0.358180446191713,-0.504639066161124
"5989",23000,"2022-08-11",578.25,0,0,109.0479688,0.402,-0.554
"5990",23000,"2022-07-11",578.25,0,0,109.0479688,0.48575301531335,-0.561317242262229
"5991",23000,"2022-04-27",578.25,0,0,109.0479688,0.808597037,-0.723099834
"5992",23000,"2022-09-05",578.25,0,0,109.0479688,0.34,-0.49
"5993",23000,"2022-05-23",578.25,0,0,109.0479688,0.813776915,-0.761724307
"5994",23050,"2022-10-04",578.4285714,0,0,109.0485938,0.289900230288657,-0.460337909153357
"5995",23050,"2022-12-07",578.4285714,0,0,109.0485938,0.59,-0.59
"5996",23050,"2022-06-28",578.4285714,0,0,109.0485938,0.545667164,-0.598720548
"5997",23050,"2022-04-27",578.4285714,0,0,109.0485938,0.789931993,-0.707578917
"5998",23050,"2022-07-11",578.4285714,0,0,109.0485938,0.464424879499765,-0.538234926086014
"5999",23050,"2022-07-22",578.4285714,0,0,109.0485938,0.388412823481377,-0.490030950155723
"6000",23050,"2022-09-20",578.4285714,0,0,109.0485938,0.29,-0.45
"6001",23050,"2022-05-23",578.4285714,0,0,109.0485938,0.753144468,-0.723418732
"6002",23050,"2022-08-27",578.4285714,0,0,109.0485938,0.36,-0.53
"6003",23050,"2022-09-05",578.4285714,0,0,109.0485938,0.33,-0.48
"6004",23050,"2022-10-29",578.4285714,0,0,109.0485938,0.274973836,-0.071768962
"6005",23050,"2022-08-11",578.4285714,0,0,109.0485938,0.394,-0.5415
"6006",23050,"2022-08-20",578.4285714,0,0,109.0485938,0.34817554402379,-0.488071408044988
"6007",23100,"2022-10-29",576.125,92.35779431,633.3368943,109.4664063,0.266025875,-0.072402138
"6008",23100,"2022-06-28",576.125,92.35779431,633.3368943,109.4664063,0.555619431,-0.597490022
"6009",23100,"2022-09-20",576.125,92.35779431,633.3368943,109.4664063,0.29,-0.44
"6010",23100,"2022-10-04",576.125,92.35779431,633.3368943,109.4664063,0.283202502059695,-0.452149148563015
"6011",23100,"2022-04-27",576.125,92.35779431,633.3368943,109.4664063,0.782741511,-0.697122963
"6012",23100,"2022-07-11",576.125,92.35779431,633.3368943,109.4664063,0.476139230190674,-0.534794016552798
"6013",23100,"2022-09-05",576.125,92.35779431,633.3368943,109.4664063,0.33,-0.48
"6014",23100,"2022-12-07",576.125,92.35779431,633.3368943,109.4664063,0.44,-0.5
"6015",23100,"2022-08-11",576.125,92.35779431,633.3368943,109.4664063,0.4115,-0.5465
"6016",23100,"2022-08-27",576.125,92.35779431,633.3368943,109.4664063,0.37,-0.53
"6017",23100,"2022-05-23",576.125,92.35779431,633.3368943,109.4664063,0.744253569,-0.715044994
"6018",23100,"2022-07-22",576.125,92.35779431,633.3368943,109.4664063,0.403015400891359,-0.488849821428343
"6019",23100,"2022-08-20",576.125,92.35779431,633.3368943,109.4664063,0.363407480613345,-0.48892878176849
"6020",23150,"2022-10-04",577,142.2627427,585.3023521,109.46875,0.280980303677632,-0.451404040782296
"6021",23150,"2022-06-28",577,142.2627427,585.3023521,109.46875,0.548403573,-0.59457709
"6022",23150,"2022-09-20",577,142.2627427,585.3023521,109.46875,0.29,-0.45
"6023",23150,"2022-12-07",577,142.2627427,585.3023521,109.46875,0.33,-0.43
"6024",23150,"2022-10-29",577,142.2627427,585.3023521,109.46875,0.261594214,-0.074924561
"6025",23150,"2022-08-20",577,142.2627427,585.3023521,109.46875,0.377797290247595,-0.49777904187686
"6026",23150,"2022-04-27",577,142.2627427,585.3023521,109.46875,0.774926443,-0.687748413
"6027",23150,"2022-09-05",577,142.2627427,585.3023521,109.46875,0.34,-0.48
"6028",23150,"2022-07-22",577,142.2627427,585.3023521,109.46875,0.409104400880147,-0.494546672311899
"6029",23150,"2022-07-11",577,142.2627427,585.3023521,109.46875,0.478363731023029,-0.537137883915522
"6030",23150,"2022-08-27",577,142.2627427,585.3023521,109.46875,0.38,-0.54
"6031",23150,"2022-05-23",577,142.2627427,585.3023521,109.46875,0.720712688,-0.701751176
"6032",23150,"2022-08-11",577,142.2627427,585.3023521,109.46875,0.424,-0.543
"6033",23200,"2022-10-29",578.25,192.1233386,540.2604861,109.473125,0.234727968,-0.074322372
"6034",23200,"2022-07-22",578.25,192.1233386,540.2604861,109.473125,0.368874734057259,-0.471895368607136
"6035",23200,"2022-06-28",578.25,192.1233386,540.2604861,109.473125,0.503807569,-0.569937832
"6036",23200,"2022-08-11",578.25,192.1233386,540.2604861,109.473125,0.374,-0.505
"6037",23200,"2022-08-27",578.25,192.1233386,540.2604861,109.473125,0.33,-0.5
"6038",23200,"2022-05-23",578.25,192.1233386,540.2604861,109.473125,0.667684467,-0.668751967
"6039",23200,"2022-09-20",578.25,192.1233386,540.2604861,109.473125,0.26,-0.42
"6040",23200,"2022-12-07",578.25,192.1233386,540.2604861,109.473125,0.3,-0.41
"6041",23200,"2022-07-11",578.25,192.1233386,540.2604861,109.473125,0.43433435491966,-0.512603011203451
"6042",23200,"2022-04-27",578.25,192.1233386,540.2604861,109.473125,0.740471695,-0.666023888
"6043",23200,"2022-10-04",578.25,192.1233386,540.2604861,109.473125,0.25132753314773,-0.423801981167004
"6044",23200,"2022-08-20",578.25,192.1233386,540.2604861,109.473125,0.331626036877682,-0.466678758959554
"6045",23200,"2022-09-05",578.25,192.1233386,540.2604861,109.473125,0.3,-0.45
"6046",23250,"2022-08-11",577.25,241.1164599,491.8445647,109.4904688,0.327,-0.474
"6047",23250,"2022-09-20",577.25,241.1164599,491.8445647,109.4904688,0.24,-0.4
"6048",23250,"2022-12-07",577.25,241.1164599,491.8445647,109.4904688,0.3,-0.41
"6049",23250,"2022-10-04",577.25,241.1164599,491.8445647,109.4904688,0.238014958884524,-0.407965808155284
"6050",23250,"2022-09-05",577.25,241.1164599,491.8445647,109.4904688,0.27,-0.43
"6051",23250,"2022-10-29",577.25,241.1164599,491.8445647,109.4904688,0.22058061,-0.073759702
"6052",23250,"2022-06-28",577.25,241.1164599,491.8445647,109.4904688,0.502949974,-0.567604969
"6053",23250,"2022-04-27",577.25,241.1164599,491.8445647,109.4904688,0.732041563,-0.6612687
"6054",23250,"2022-08-27",577.25,241.1164599,491.8445647,109.4904688,0.28,-0.46
"6055",23250,"2022-07-22",577.25,241.1164599,491.8445647,109.4904688,0.343646258637396,-0.458285792844855
"6056",23250,"2022-08-20",577.25,241.1164599,491.8445647,109.4904688,0.285980235320128,-0.437436720141174
"6057",23250,"2022-05-23",577.25,241.1164599,491.8445647,109.4904688,0.665604422,-0.665927931
"6058",23250,"2022-07-11",577.25,241.1164599,491.8445647,109.4904688,0.421493568978204,-0.506309889056997
"6059",23300,"2022-08-11",576.125,288.6254944,442.8049828,109.58,0.298,-0.454
"6060",23300,"2022-09-20",576.125,288.6254944,442.8049828,109.58,0.22,-0.39
"6061",23300,"2022-06-28",576.125,288.6254944,442.8049828,109.58,0.533107941,-0.581201311
"6062",23300,"2022-10-04",576.125,288.6254944,442.8049828,109.58,0.225452168648511,-0.393526802410244
"6063",23300,"2022-12-07",576.125,288.6254944,442.8049828,109.58,0.28,-0.4
"6064",23300,"2022-10-29",576.125,288.6254944,442.8049828,109.58,0.210008567,-0.073007806
"6065",23300,"2022-08-20",576.125,288.6254944,442.8049828,109.58,0.25818296281084,-0.418642041076718
"6066",23300,"2022-04-27",576.125,288.6254944,442.8049828,109.58,0.721602231,-0.658425709
"6067",23300,"2022-09-05",576.125,288.6254944,442.8049828,109.58,0.25,-0.41
"6068",23300,"2022-07-22",576.125,288.6254944,442.8049828,109.58,0.340172078777778,-0.456672155140718
"6069",23300,"2022-08-27",576.125,288.6254944,442.8049828,109.58,0.26,-0.44
"6070",23300,"2022-05-23",576.125,288.6254944,442.8049828,109.58,0.660229907,-0.658726829
"6071",23300,"2022-07-11",576.125,288.6254944,442.8049828,109.58,0.439362648209446,-0.514330776736505
"6072",23350,"2022-10-04",575.5,332.0298273,394.0896607,109.5810938,0.228698501667502,-0.394817941879131
"6073",23350,"2022-09-05",575.5,332.0298273,394.0896607,109.5810938,0.25,-0.41
"6074",23350,"2022-09-20",575.5,332.0298273,394.0896607,109.5810938,0.23,-0.38
"6075",23350,"2022-12-07",575.5,332.0298273,394.0896607,109.5810938,0.31,-0.41
"6076",23350,"2022-04-27",575.5,332.0298273,394.0896607,109.5810938,0.761673179,-0.682625236
"6077",23350,"2022-10-29",575.5,332.0298273,394.0896607,109.5810938,0.212832301,-0.070864283
"6078",23350,"2022-08-11",575.5,332.0298273,394.0896607,109.5810938,0.306,-0.456
"6079",23350,"2022-07-11",575.5,332.0298273,394.0896607,109.5810938,0.449187043555541,-0.517976910569754
"6080",23350,"2022-07-22",575.5,332.0298273,394.0896607,109.5810938,0.350715433933682,-0.459694262433524
"6081",23350,"2022-06-28",575.5,332.0298273,394.0896607,109.5810938,0.536721162,-0.584066448
"6082",23350,"2022-08-27",575.5,332.0298273,394.0896607,109.5810938,0.26,-0.44
"6083",23350,"2022-08-20",575.5,332.0298273,394.0896607,109.5810938,0.262220416621363,-0.418225922948129
"6084",23350,"2022-05-23",575.5,332.0298273,394.0896607,109.5810938,0.673155413,-0.670400614
"6085",23400,"2022-12-07",575.375,374.7806827,347.3806535,109.5875,0.33,-0.43
"6086",23400,"2022-10-29",575.375,374.7806827,347.3806535,109.5875,0.244748487,-0.072906236
"6087",23400,"2022-09-20",575.375,374.7806827,347.3806535,109.5875,0.26,-0.41
"6088",23400,"2022-10-04",575.375,374.7806827,347.3806535,109.5875,0.260801494215863,-0.432842701748957
"6089",23400,"2022-06-28",575.375,374.7806827,347.3806535,109.5875,0.575245138,-0.610545095
"6090",23400,"2022-04-27",575.375,374.7806827,347.3806535,109.5875,0.796618044,-0.703572989
"6091",23400,"2022-08-11",575.375,374.7806827,347.3806535,109.5875,0.365,-0.504
"6092",23400,"2022-07-22",575.375,374.7806827,347.3806535,109.5875,0.392720316502231,-0.487989963998121
"6093",23400,"2022-08-20",575.375,374.7806827,347.3806535,109.5875,0.31555855848516,-0.459849455635305
"6094",23400,"2022-08-27",575.375,374.7806827,347.3806535,109.5875,0.32,-0.5
"6095",23400,"2022-09-05",575.375,374.7806827,347.3806535,109.5875,0.3,-0.46
"6096",23400,"2022-05-23",575.375,374.7806827,347.3806535,109.5875,0.752324462,-0.719782015
"6097",23400,"2022-07-11",575.375,374.7806827,347.3806535,109.5875,0.487724026182184,-0.545196593635612
"6098",23450,"2022-10-29",576.625,420.5713796,300.3396908,109.5890625,0.292732225,-0.072924314
"6099",23450,"2022-12-07",576.625,420.5713796,300.3396908,109.5890625,0.44,-0.5
"6100",23450,"2022-04-27",576.625,420.5713796,300.3396908,109.5890625,0.824223514,-0.724231512
"6101",23450,"2022-09-20",576.625,420.5713796,300.3396908,109.5890625,0.32,-0.47
"6102",23450,"2022-08-20",576.625,420.5713796,300.3396908,109.5890625,0.395962216402377,-0.518846187519389
"6103",23450,"2022-06-28",576.625,420.5713796,300.3396908,109.5890625,0.634354567,-0.646679235
"6104",23450,"2022-08-27",576.625,420.5713796,300.3396908,109.5890625,0.41,-0.58
"6105",23450,"2022-08-11",576.625,420.5713796,300.3396908,109.5890625,0.453,-0.572
"6106",23450,"2022-07-11",576.625,420.5713796,300.3396908,109.5890625,0.543277175483382,-0.582602983442535
"6107",23450,"2022-05-23",576.625,420.5713796,300.3396908,109.5890625,0.837100708,-0.770916938
"6108",23450,"2022-09-05",576.625,420.5713796,300.3396908,109.5890625,0.37,-0.52
"6109",23450,"2022-07-22",576.625,420.5713796,300.3396908,109.5890625,0.448431455526974,-0.528247691907761
"6110",23450,"2022-10-04",576.625,420.5713796,300.3396908,109.5890625,0.312382298742087,-0.487165422536641
"6111",23500,"2022-09-20",576.875,470.5083628,250.5114407,109.5979688,0.32,-0.47
"6112",23500,"2022-08-11",576.875,470.5083628,250.5114407,109.5979688,0.448,-0.573
"6113",23500,"2022-10-29",576.875,470.5083628,250.5114407,109.5979688,0.28315223,-0.067550777
"6114",23500,"2022-04-27",576.875,470.5083628,250.5114407,109.5979688,0.852344851,-0.743481927
"6115",23500,"2022-12-07",576.875,470.5083628,250.5114407,109.5979688,0.57,-0.57
"6116",23500,"2022-10-04",576.875,470.5083628,250.5114407,109.5979688,0.316329964634144,-0.49044180097002
"6117",23500,"2022-06-28",576.875,470.5083628,250.5114407,109.5979688,0.640399342,-0.653288209
"6118",23500,"2022-08-27",576.875,470.5083628,250.5114407,109.5979688,0.42,-0.58
"6119",23500,"2022-09-05",576.875,470.5083628,250.5114407,109.5979688,0.37,-0.52
"6120",23500,"2022-05-23",576.875,470.5083628,250.5114407,109.5979688,0.867012617,-0.78913957
"6121",23500,"2022-07-22",576.875,470.5083628,250.5114407,109.5979688,0.445683230259265,-0.530283646207107
"6122",23500,"2022-08-20",576.875,470.5083628,250.5114407,109.5979688,0.399906119198827,-0.520580650874746
"6123",23500,"2022-07-11",576.875,470.5083628,250.5114407,109.5979688,0.53402800856278,-0.580375420594076
"6124",23550,"2022-04-27",576.75,520.1086657,201.0514092,109.6976563,0.843784565,-0.73999437
"6125",23550,"2022-07-22",576.75,520.1086657,201.0514092,109.6976563,0.448238887982062,-0.529283911721748
"6126",23550,"2022-12-07",576.75,520.1086657,201.0514092,109.6976563,0.51,-0.54
"6127",23550,"2022-10-04",576.75,520.1086657,201.0514092,109.6976563,0.319732896736538,-0.492404699325562
"6128",23550,"2022-08-27",576.75,520.1086657,201.0514092,109.6976563,0.42,-0.59
"6129",23550,"2022-10-29",576.75,520.1086657,201.0514092,109.6976563,0.24370484,-0.05762376
"6130",23550,"2022-06-28",576.75,520.1086657,201.0514092,109.6976563,0.642315996,-0.647115906
"6131",23550,"2022-08-11",576.75,520.1086657,201.0514092,109.6976563,0.449,-0.577
"6132",23550,"2022-07-11",576.75,520.1086657,201.0514092,109.6976563,0.538769399457508,-0.57881927263667
"6133",23550,"2022-09-20",576.75,520.1086657,201.0514092,109.6976563,0.33,-0.47
"6134",23550,"2022-05-23",576.75,520.1086657,201.0514092,109.6976563,0.859814229,-0.784270292
"6135",23550,"2022-09-05",576.75,520.1086657,201.0514092,109.6976563,0.38,-0.52
"6136",23550,"2022-08-20",576.75,520.1086657,201.0514092,109.6976563,0.400405740877341,-0.522201169547979
"6137",23600,"2022-04-27",577,569.552827,151.333538,109.6998438,0.837755359,-0.738996459
"6138",23600,"2022-09-20",577,569.552827,151.333538,109.6998438,0.32,-0.47
"6139",23600,"2022-10-29",577,569.552827,151.333538,109.6998438,0.211229623,-0.052069187
"6140",23600,"2022-06-28",577,569.552827,151.333538,109.6998438,0.641699367,-0.645317974
"6141",23600,"2022-08-27",577,569.552827,151.333538,109.6998438,0.41,-0.58
"6142",23600,"2022-12-07",577,569.552827,151.333538,109.6998438,0.42,-0.48
"6143",23600,"2022-05-23",577,569.552827,151.333538,109.6998438,0.850733191,-0.781603067
"6144",23600,"2022-09-05",577,569.552827,151.333538,109.6998438,0.37,-0.51
"6145",23600,"2022-10-04",577,569.552827,151.333538,109.6998438,0.315712667249068,-0.489033736890615
"6146",23600,"2022-08-11",577,569.552827,151.333538,109.6998438,0.453,-0.575
"6147",23600,"2022-08-20",577,569.552827,151.333538,109.6998438,0.401663715686909,-0.521885551824126
"6148",23600,"2022-07-22",577,569.552827,151.333538,109.6998438,0.454085294729055,-0.527947514694791
"6149",23600,"2022-07-11",577,569.552827,151.333538,109.6998438,0.545277907335481,-0.578333871586378
"6150",23650,"2022-12-07",577,619.4502353,101.4074111,109.7426563,0.42,-0.48
"6151",23650,"2022-10-04",577,619.4502353,101.4074111,109.7426563,0.312575253681634,-0.489910642280796
"6152",23650,"2022-09-05",577,619.4502353,101.4074111,109.7426563,0.36,-0.51
"6153",23650,"2022-09-20",577,619.4502353,101.4074111,109.7426563,0.31,-0.47
"6154",23650,"2022-06-28",577,619.4502353,101.4074111,109.7426563,0.63763876,-0.646138587
"6155",23650,"2022-04-27",577,619.4502353,101.4074111,109.7426563,0.825953932,-0.733861722
"6156",23650,"2022-08-27",577,619.4502353,101.4074111,109.7426563,0.41,-0.58
"6157",23650,"2022-07-11",577,619.4502353,101.4074111,109.7426563,0.550880172190278,-0.584048313248989
"6158",23650,"2022-10-29",577,619.4502353,101.4074111,109.7426563,0.210476116,-0.052184716
"6159",23650,"2022-07-22",577,619.4502353,101.4074111,109.7426563,0.46485316919726,-0.534448262390702
"6160",23650,"2022-08-11",577,619.4502353,101.4074111,109.7426563,0.462,-0.578
"6161",23650,"2022-05-23",577,619.4502353,101.4074111,109.7426563,0.832400767,-0.774578096
"6162",23650,"2022-08-20",577,619.4502353,101.4074111,109.7426563,0.410886503929316,-0.528567518917627
"6163",23700,"2022-08-27",577.875,669.3467199,51.5132694,109.8321875,0.43,-0.58
"6164",23700,"2022-08-11",577.875,669.3467199,51.5132694,109.8321875,0.471,-0.585
"6165",23700,"2022-09-20",577.875,669.3467199,51.5132694,109.8321875,0.32,-0.47
"6166",23700,"2022-07-11",577.875,669.3467199,51.5132694,109.8321875,0.557471897870859,-0.589284687920987
"6167",23700,"2022-10-04",577.875,669.3467199,51.5132694,109.8321875,0.32311306662406,-0.493020797317678
"6168",23700,"2022-12-07",577.875,669.3467199,51.5132694,109.8321875,0.62,-0.6
"6169",23700,"2022-07-22",577.875,669.3467199,51.5132694,109.8321875,0.475252337840812,-0.543590738847155
"6170",23700,"2022-05-23",577.875,669.3467199,51.5132694,109.8321875,0.841090695,-0.781629396
"6171",23700,"2022-08-20",577.875,669.3467199,51.5132694,109.8321875,0.415752495038454,-0.532862454443891
"6172",23700,"2022-09-05",577.875,669.3467199,51.5132694,109.8321875,0.37,-0.51
"6173",23700,"2022-06-28",577.875,669.3467199,51.5132694,109.8321875,0.647388984,-0.651605136
"6174",23700,"2022-04-27",577.875,669.3467199,51.5132694,109.8321875,0.819629294,-0.73181578
"6175",23700,"2022-10-29",577.875,669.3467199,51.5132694,109.8321875,0.270117272,-0.062386178
"6176",23750,"2022-08-27",577.8888889,0,0,110.4504688,0.41,-0.56
"6177",23750,"2022-08-11",577.8888889,0,0,110.4504688,0.438,-0.558
"6178",23750,"2022-12-07",577.8888889,0,0,110.4504688,0.72,-0.65
"6179",23750,"2022-04-27",577.8888889,0,0,110.4504688,0.795076237,-0.713772304
"6180",23750,"2022-09-20",577.8888889,0,0,110.4504688,0.32,-0.46
"6181",23750,"2022-09-05",577.8888889,0,0,110.4504688,0.37,-0.5
"6182",23750,"2022-10-29",577.8888889,0,0,110.4504688,0.296299872,-0.065525704
"6183",23750,"2022-07-22",577.8888889,0,0,110.4504688,0.439726636406968,-0.514509414621483
"6184",23750,"2022-07-11",577.8888889,0,0,110.4504688,0.516323511141943,-0.560184606902772
"6185",23750,"2022-10-04",577.8888889,0,0,110.4504688,0.320327613619888,-0.48384647313154
"6186",23750,"2022-06-28",577.8888889,0,0,110.4504688,0.610278188,-0.626379085
"6187",23750,"2022-05-23",577.8888889,0,0,110.4504688,0.812696422,-0.761163334
"6188",23750,"2022-08-20",577.8888889,0,0,110.4504688,0.392269043230061,-0.512499335847917
"6189",23800,"2022-12-07",576.875,0,0,110.4596875,0.78,-0.69
"6190",23800,"2022-10-04",576.875,0,0,110.4596875,0.33966269373144,-0.507699798225607
"6191",23800,"2022-09-05",576.875,0,0,110.4596875,0.4,-0.53
"6192",23800,"2022-08-27",576.875,0,0,110.4596875,0.45,-0.59
"6193",23800,"2022-08-11",576.875,0,0,110.4596875,0.483,-0.588
"6194",23800,"2022-08-20",576.875,0,0,110.4596875,0.437714816144733,-0.540850655353347
"6195",23800,"2022-04-27",576.875,0,0,110.4596875,0.824414599,-0.734938202
"6196",23800,"2022-06-28",576.875,0,0,110.4596875,0.663994106,-0.657959272
"6197",23800,"2022-09-20",576.875,0,0,110.4596875,0.34,-0.48
"6198",23800,"2022-07-22",576.875,0,0,110.4596875,0.496138917516137,-0.545356473049452
"6199",23800,"2022-07-11",576.875,0,0,110.4596875,0.58032650698063,-0.595378642546576
"6200",23800,"2022-10-29",576.875,0,0,110.4596875,0.322430136,-0.063050254
"6201",23800,"2022-05-23",576.875,0,0,110.4596875,0.849513356,-0.783086238
"6202",23850,"2022-09-20",576.3333333,97.84141421,2526.933979,110.4639063,0.37,-0.5
"6203",23850,"2022-10-04",576.3333333,97.84141421,2526.933979,110.4639063,0.365102912952087,-0.532164352512783
"6204",23850,"2022-07-11",576.3333333,97.84141421,2526.933979,110.4639063,0.665066944127346,-0.647835979637759
"6205",23850,"2022-08-11",576.3333333,97.84141421,2526.933979,110.4639063,0.549,-0.63
"6206",23850,"2022-10-29",576.3333333,97.84141421,2526.933979,110.4639063,0.347117224,-0.063649083
"6207",23850,"2022-08-20",576.3333333,97.84141421,2526.933979,110.4639063,0.492307193882999,-0.578021247459604
"6208",23850,"2022-04-27",576.3333333,97.84141421,2526.933979,110.4639063,0.865170943,-0.765497785
"6209",23850,"2022-12-07",576.3333333,97.84141421,2526.933979,110.4639063,0.83,-0.72
"6210",23850,"2022-07-22",576.3333333,97.84141421,2526.933979,110.4639063,0.570584264443041,-0.593154891713982
"6211",23850,"2022-05-23",576.3333333,97.84141421,2526.933979,110.4639063,0.891214863,-0.817411782
"6212",23850,"2022-08-27",576.3333333,97.84141421,2526.933979,110.4639063,0.51,-0.64
"6213",23850,"2022-06-28",576.3333333,97.84141421,2526.933979,110.4639063,0.736395337,-0.704885402
"6214",23850,"2022-09-05",576.3333333,97.84141421,2526.933979,110.4639063,0.44,-0.56
"6215",23900,"2022-12-07",576.875,147.7927433,2480.580013,110.481875,0.77,-0.69
"6216",23900,"2022-10-04",576.875,147.7927433,2480.580013,110.481875,0.355365013783465,-0.528487930407452
"6217",23900,"2022-09-20",576.875,147.7927433,2480.580013,110.481875,0.36,-0.5
"6218",23900,"2022-04-27",576.875,147.7927433,2480.580013,110.481875,0.874794386,-0.770185297
"6219",23900,"2022-06-28",576.875,147.7927433,2480.580013,110.481875,0.726874621,-0.706885555
"6220",23900,"2022-08-20",576.875,147.7927433,2480.580013,110.481875,0.489721326841864,-0.581951218982076
"6221",23900,"2022-08-27",576.875,147.7927433,2480.580013,110.481875,0.5,-0.64
"6222",23900,"2022-08-11",576.875,147.7927433,2480.580013,110.481875,0.549,-0.636
"6223",23900,"2022-10-29",576.875,147.7927433,2480.580013,110.481875,0.336111444,-0.068077159
"6224",23900,"2022-05-23",576.875,147.7927433,2480.580013,110.481875,0.904510513,-0.829611614
"6225",23900,"2022-07-22",576.875,147.7927433,2480.580013,110.481875,0.562278691973797,-0.598377095821292
"6226",23900,"2022-09-05",576.875,147.7927433,2480.580013,110.481875,0.43,-0.56
"6227",23900,"2022-07-11",576.875,147.7927433,2480.580013,110.481875,0.658187802239906,-0.652902971866519
"6228",23950,"2022-12-07",577.5,197.5634748,2434.957993,110.48625,0.62,-0.61
"6229",23950,"2022-04-27",577.5,197.5634748,2434.957993,110.48625,0.868403568,-0.761385061
"6230",23950,"2022-10-04",577.5,197.5634748,2434.957993,110.48625,0.335078074907263,-0.504040091627776
"6231",23950,"2022-09-20",577.5,197.5634748,2434.957993,110.48625,0.34,-0.48
"6232",23950,"2022-07-11",577.5,197.5634748,2434.957993,110.48625,0.583877780562953,-0.616829996464545
"6233",23950,"2022-06-28",577.5,197.5634748,2434.957993,110.48625,0.653416233,-0.670409782
"6234",23950,"2022-08-27",577.5,197.5634748,2434.957993,110.48625,0.46,-0.61
"6235",23950,"2022-10-29",577.5,197.5634748,2434.957993,110.48625,0.315504939,-0.069995479
"6236",23950,"2022-05-23",577.5,197.5634748,2434.957993,110.48625,0.874250852,-0.810334604
"6237",23950,"2022-07-22",577.5,197.5634748,2434.957993,110.48625,0.497056837702355,-0.566098958323573
"6238",23950,"2022-08-11",577.5,197.5634748,2434.957993,110.48625,0.508,-0.61
"6239",23950,"2022-08-20",577.5,197.5634748,2434.957993,110.48625,0.456889324491484,-0.559232016753035
"6240",23950,"2022-09-05",577.5,197.5634748,2434.957993,110.48625,0.4,-0.54
"6241",24000,"2022-10-29",578.125,247.0527608,2392.137546,110.4885938,0.288005851,-0.069885445
"6242",24000,"2022-10-04",578.125,247.0527608,2392.137546,110.4885938,0.305567548835399,-0.475312380086981
"6243",24000,"2022-06-28",578.125,247.0527608,2392.137546,110.4885938,0.561320655,-0.614372335
"6244",24000,"2022-08-11",578.125,247.0527608,2392.137546,110.4885938,0.427,-0.555
"6245",24000,"2022-05-23",578.125,247.0527608,2392.137546,110.4885938,0.764846625,-0.739094751
"6246",24000,"2022-04-27",578.125,247.0527608,2392.137546,110.4885938,0.816020402,-0.725569922
"6247",24000,"2022-09-20",578.125,247.0527608,2392.137546,110.4885938,0.31,-0.46
"6248",24000,"2022-07-22",578.125,247.0527608,2392.137546,110.4885938,0.415268966858493,-0.515497948904739
"6249",24000,"2022-09-05",578.125,247.0527608,2392.137546,110.4885938,0.35,-0.5
"6250",24000,"2022-07-11",578.125,247.0527608,2392.137546,110.4885938,0.495660703768519,-0.56432270060215
"6251",24000,"2022-12-07",578.125,247.0527608,2392.137546,110.4885938,0.55,-0.56
"6252",24000,"2022-08-27",578.125,247.0527608,2392.137546,110.4885938,0.4,-0.56
"6253",24000,"2022-08-20",578.125,247.0527608,2392.137546,110.4885938,0.392572069732107,-0.516105555659421
"6254",24050,"2022-12-07",575.875,278.4701822,2352.725587,110.5078125,0.56,-0.56
"6255",24050,"2022-10-04",575.875,278.4701822,2352.725587,110.5078125,0.304508240178528,-0.478271429963184
"6256",24050,"2022-05-23",575.875,278.4701822,2352.725587,110.5078125,0.780782669,-0.743629747
"6257",24050,"2022-08-27",575.875,278.4701822,2352.725587,110.5078125,0.4,-0.56
"6258",24050,"2022-08-11",575.875,278.4701822,2352.725587,110.5078125,0.43,-0.556
"6259",24050,"2022-09-05",575.875,278.4701822,2352.725587,110.5078125,0.36,-0.5
"6260",24050,"2022-04-27",575.875,278.4701822,2352.725587,110.5078125,0.825345918,-0.727707835
"6261",24050,"2022-07-22",575.875,278.4701822,2352.725587,110.5078125,0.436446770227691,-0.52503849241592
"6262",24050,"2022-10-29",575.875,278.4701822,2352.725587,110.5078125,0.285178215,-0.072484376
"6263",24050,"2022-06-28",575.875,278.4701822,2352.725587,110.5078125,0.591669439,-0.63275901
"6264",24050,"2022-09-20",575.875,278.4701822,2352.725587,110.5078125,0.31,-0.46
"6265",24050,"2022-08-20",575.875,278.4701822,2352.725587,110.5078125,0.391089266632294,-0.517858060122369
"6266",24050,"2022-07-11",575.875,278.4701822,2352.725587,110.5078125,0.518494542007258,-0.574951594589198
"6267",24100,"2022-08-27",575.375,273.9952971,2347.100287,110.5134375,0.43,-0.59
