"","Units","date","elev_mean","Dist_fromLast","Dist_toNext","contr_max_km2","SENTmndwi_mean"
"14448",60150,"01/08/2022",508.625,742.6384436,1553.463417,566.7434375,-0.284667398
"14449",60200,"20/09/2022",509.125,762.1784051,1517.780579,566.7459375,-0.340475855
"14450",60200,"05/09/2022",509.125,762.1784051,1517.780579,566.7459375,-0.32763009
"14451",60200,"01/08/2022",509.125,762.1784051,1517.780579,566.7459375,-0.29640371
"14452",60200,"05/10/2022",509.125,762.1784051,1517.780579,566.7459375,-0.350854136
"14453",60200,"21/08/2022",509.125,762.1784051,1517.780579,566.7459375,-0.312029786
"14454",60200,"11/08/2022",509.125,762.1784051,1517.780579,566.7459375,-0.295745337
"14455",60200,"12/07/2022",509.125,762.1784051,1517.780579,566.7459375,-0.272248816
"14456",60200,"22/07/2022",509.125,762.1784051,1517.780579,566.7459375,-0.291587674
"14457",60200,"30/10/2022",509.125,762.1784051,1517.780579,566.7459375,-0.348455712
"14458",60200,"27/06/2022",509.125,762.1784051,1517.780579,566.7459375,-0.255912801064551
"14459",60200,"23/05/2022",509.125,762.1784051,1517.780579,566.7459375,-0.217697787
"14460",60200,"31/08/2022",509.125,762.1784051,1517.780579,566.7459375,-0.316847172
"14461",60250,"21/08/2022",509.5,787.4783932,1480.540786,566.7498438,-0.315165005
"14462",60250,"22/07/2022",509.5,787.4783932,1480.540786,566.7498438,-0.291986698
"14463",60250,"11/08/2022",509.5,787.4783932,1480.540786,566.7498438,-0.297082521
"14464",60250,"05/09/2022",509.5,787.4783932,1480.540786,566.7498438,-0.328351834
"14465",60250,"01/08/2022",509.5,787.4783932,1480.540786,566.7498438,-0.298318412
"14466",60250,"23/05/2022",509.5,787.4783932,1480.540786,566.7498438,-0.213547701
"14467",60250,"20/09/2022",509.5,787.4783932,1480.540786,566.7498438,-0.34292291
"14468",60250,"05/10/2022",509.5,787.4783932,1480.540786,566.7498438,-0.350278984
"14469",60250,"27/06/2022",509.5,787.4783932,1480.540786,566.7498438,-0.251636802414317
"14470",60250,"31/08/2022",509.5,787.4783932,1480.540786,566.7498438,-0.320772935
"14471",60250,"30/10/2022",509.5,787.4783932,1480.540786,566.7498438,-0.348127795
"14472",60250,"12/07/2022",509.5,787.4783932,1480.540786,566.7498438,-0.270616142
"14473",60300,"21/08/2022",509,820.373031,1439.570778,566.7670313,-0.305993575
"14474",60300,"12/07/2022",509,820.373031,1439.570778,566.7670313,-0.259483147
"14475",60300,"01/08/2022",509,820.373031,1439.570778,566.7670313,-0.288084441
"14476",60300,"05/09/2022",509,820.373031,1439.570778,566.7670313,-0.316841419
"14477",60300,"20/09/2022",509,820.373031,1439.570778,566.7670313,-0.335816383
"14478",60300,"11/08/2022",509,820.373031,1439.570778,566.7670313,-0.28786375
"14479",60300,"05/10/2022",509,820.373031,1439.570778,566.7670313,-0.342680215
"14480",60300,"23/05/2022",509,820.373031,1439.570778,566.7670313,-0.205203371
"14481",60300,"22/07/2022",509,820.373031,1439.570778,566.7670313,-0.279264959
"14482",60300,"30/10/2022",509,820.373031,1439.570778,566.7670313,-0.345608243
"14483",60300,"27/06/2022",509,820.373031,1439.570778,566.7670313,-0.239561714892146
"14484",60300,"31/08/2022",509,820.373031,1439.570778,566.7670313,-0.311703097
"14485",60350,"21/08/2022",507.125,860.7810259,1394.460477,566.7860938,-0.307914978
"14486",60350,"11/08/2022",507.125,860.7810259,1394.460477,566.7860938,-0.292078586
"14487",60350,"20/09/2022",507.125,860.7810259,1394.460477,566.7860938,-0.339411545
"14488",60350,"22/07/2022",507.125,860.7810259,1394.460477,566.7860938,-0.281552837
"14489",60350,"23/05/2022",507.125,860.7810259,1394.460477,566.7860938,-0.198454822
"14490",60350,"27/06/2022",507.125,860.7810259,1394.460477,566.7860938,-0.237265026687007
"14491",60350,"30/10/2022",507.125,860.7810259,1394.460477,566.7860938,-0.352630961
"14492",60350,"05/09/2022",507.125,860.7810259,1394.460477,566.7860938,-0.322761358
"14493",60350,"01/08/2022",507.125,860.7810259,1394.460477,566.7860938,-0.291821873
"14494",60350,"31/08/2022",507.125,860.7810259,1394.460477,566.7860938,-0.315156529
"14495",60350,"12/07/2022",507.125,860.7810259,1394.460477,566.7860938,-0.260635779
"14496",60350,"05/10/2022",507.125,860.7810259,1394.460477,566.7860938,-0.349750713
"14497",60400,"22/07/2022",508.5,897.8375939,1353.420333,566.7871875,-0.272993682
"14498",60400,"20/09/2022",508.5,897.8375939,1353.420333,566.7871875,-0.330682655
"14499",60400,"27/06/2022",508.5,897.8375939,1353.420333,566.7871875,-0.22794210490508
"14500",60400,"12/07/2022",508.5,897.8375939,1353.420333,566.7871875,-0.251702784
"14501",60400,"21/08/2022",508.5,897.8375939,1353.420333,566.7871875,-0.296301199
"14502",60400,"11/08/2022",508.5,897.8375939,1353.420333,566.7871875,-0.282700204
"14503",60400,"05/10/2022",508.5,897.8375939,1353.420333,566.7871875,-0.341829927
"14504",60400,"31/08/2022",508.5,897.8375939,1353.420333,566.7871875,-0.303786499
"14505",60400,"23/05/2022",508.5,897.8375939,1353.420333,566.7871875,-0.195305752
"14506",60400,"05/09/2022",508.5,897.8375939,1353.420333,566.7871875,-0.313698983
"14507",60400,"30/10/2022",508.5,897.8375939,1353.420333,566.7871875,-0.346362818
"14508",60400,"01/08/2022",508.5,897.8375939,1353.420333,566.7871875,-0.282691846
"14509",60450,"22/07/2022",511,921.4589014,1327.249624,566.7875,-0.264695385
"14510",60450,"12/07/2022",511,921.4589014,1327.249624,566.7875,-0.246447485
"14511",60450,"11/08/2022",511,921.4589014,1327.249624,566.7875,-0.274822578
"14512",60450,"05/09/2022",511,921.4589014,1327.249624,566.7875,-0.302498142
"14513",60450,"23/05/2022",511,921.4589014,1327.249624,566.7875,-0.197500457
"14514",60450,"01/08/2022",511,921.4589014,1327.249624,566.7875,-0.272775503
"14515",60450,"21/08/2022",511,921.4589014,1327.249624,566.7875,-0.287313798
"14516",60450,"27/06/2022",511,921.4589014,1327.249624,566.7875,-0.223105461933674
"14517",60450,"31/08/2022",511,921.4589014,1327.249624,566.7875,-0.292868753
"14518",60450,"30/10/2022",511,921.4589014,1327.249624,566.7875,-0.336616603
"14519",60450,"20/09/2022",511,921.4589014,1327.249624,566.7875,-0.319642046
"14520",60450,"05/10/2022",511,921.4589014,1327.249624,566.7875,-0.330309087
"14521",60500,"05/09/2022",508.3333333,895.480038,1353.716524,566.7889063,-0.312069629
"14522",60500,"01/08/2022",508.3333333,895.480038,1353.716524,566.7889063,-0.280180502
"14523",60500,"22/07/2022",508.3333333,895.480038,1353.716524,566.7889063,-0.27300518
"14524",60500,"21/08/2022",508.3333333,895.480038,1353.716524,566.7889063,-0.294148536
"14525",60500,"23/05/2022",508.3333333,895.480038,1353.716524,566.7889063,-0.206282131
"14526",60500,"31/08/2022",508.3333333,895.480038,1353.716524,566.7889063,-0.299277438
"14527",60500,"11/08/2022",508.3333333,895.480038,1353.716524,566.7889063,-0.280589119
"14528",60500,"12/07/2022",508.3333333,895.480038,1353.716524,566.7889063,-0.25551806
"14529",60500,"05/10/2022",508.3333333,895.480038,1353.716524,566.7889063,-0.33590156
"14530",60500,"20/09/2022",508.3333333,895.480038,1353.716524,566.7889063,-0.324326018
"14531",60500,"27/06/2022",508.3333333,895.480038,1353.716524,566.7889063,-0.235410415313461
"14532",60500,"30/10/2022",508.3333333,895.480038,1353.716524,566.7889063,-0.333130679
"14533",60550,"21/08/2022",507.25,863.1634353,1389.128365,567.735625,-0.2917697
"14534",60550,"01/08/2022",507.25,863.1634353,1389.128365,567.735625,-0.277649864
"14535",60550,"12/07/2022",507.25,863.1634353,1389.128365,567.735625,-0.254760357
"14536",60550,"30/10/2022",507.25,863.1634353,1389.128365,567.735625,-0.327562503
"14537",60550,"27/06/2022",507.25,863.1634353,1389.128365,567.735625,-0.238727452281194
"14538",60550,"23/05/2022",507.25,863.1634353,1389.128365,567.735625,-0.210429927
"14539",60550,"05/09/2022",507.25,863.1634353,1389.128365,567.735625,-0.309766985
"14540",60550,"22/07/2022",507.25,863.1634353,1389.128365,567.735625,-0.27082035
"14541",60550,"11/08/2022",507.25,863.1634353,1389.128365,567.735625,-0.277714044
"14542",60550,"31/08/2022",507.25,863.1634353,1389.128365,567.735625,-0.298031097
"14543",60550,"20/09/2022",507.25,863.1634353,1389.128365,567.735625,-0.325709517
"14544",60550,"05/10/2022",507.25,863.1634353,1389.128365,567.735625,-0.333897343
"14545",60600,"21/08/2022",507.75,839.1818716,1419.588807,567.7417188,-0.289833963
"14546",60600,"12/07/2022",507.75,839.1818716,1419.588807,567.7417188,-0.248099885
"14547",60600,"22/07/2022",507.75,839.1818716,1419.588807,567.7417188,-0.263545095
"14548",60600,"27/06/2022",507.75,839.1818716,1419.588807,567.7417188,-0.233544689881337
"14549",60600,"23/05/2022",507.75,839.1818716,1419.588807,567.7417188,-0.210275728
"14550",60600,"30/10/2022",507.75,839.1818716,1419.588807,567.7417188,-0.328604284
"14551",60600,"20/09/2022",507.75,839.1818716,1419.588807,567.7417188,-0.321905604
"14552",60600,"01/08/2022",507.75,839.1818716,1419.588807,567.7417188,-0.271685809
"14553",60600,"11/08/2022",507.75,839.1818716,1419.588807,567.7417188,-0.275205525
"14554",60600,"05/09/2022",507.75,839.1818716,1419.588807,567.7417188,-0.304130305
"14555",60600,"31/08/2022",507.75,839.1818716,1419.588807,567.7417188,-0.292984613
"14556",60600,"05/10/2022",507.75,839.1818716,1419.588807,567.7417188,-0.328779561
"14557",60650,"20/09/2022",508.125,800.9415286,1459.166993,567.7489063,-0.335901005
"14558",60650,"21/08/2022",508.125,800.9415286,1459.166993,567.7489063,-0.305309926
"14559",60650,"12/07/2022",508.125,800.9415286,1459.166993,567.7489063,-0.260955291
"14560",60650,"05/10/2022",508.125,800.9415286,1459.166993,567.7489063,-0.345568951
"14561",60650,"23/05/2022",508.125,800.9415286,1459.166993,567.7489063,-0.21983819
"14562",60650,"27/06/2022",508.125,800.9415286,1459.166993,567.7489063,-0.243464486552523
"14563",60650,"11/08/2022",508.125,800.9415286,1459.166993,567.7489063,-0.2912974
"14564",60650,"22/07/2022",508.125,800.9415286,1459.166993,567.7489063,-0.279622736
"14565",60650,"05/09/2022",508.125,800.9415286,1459.166993,567.7489063,-0.321312328
"14566",60650,"01/08/2022",508.125,800.9415286,1459.166993,567.7489063,-0.289034101
"14567",60650,"31/08/2022",508.125,800.9415286,1459.166993,567.7489063,-0.307983397
"14568",60650,"30/10/2022",508.125,800.9415286,1459.166993,567.7489063,-0.344949666
"14569",60700,"27/06/2022",507.625,756.3620534,1499.209094,567.7510938,-0.274019050558931
"14570",60700,"23/05/2022",507.625,756.3620534,1499.209094,567.7510938,-0.254735246
"14571",60700,"05/09/2022",507.625,756.3620534,1499.209094,567.7510938,-0.337369202
"14572",60700,"01/08/2022",507.625,756.3620534,1499.209094,567.7510938,-0.316821103
"14573",60700,"20/09/2022",507.625,756.3620534,1499.209094,567.7510938,-0.350602969
"14574",60700,"05/10/2022",507.625,756.3620534,1499.209094,567.7510938,-0.361207209
"14575",60700,"31/08/2022",507.625,756.3620534,1499.209094,567.7510938,-0.327894855
"14576",60700,"11/08/2022",507.625,756.3620534,1499.209094,567.7510938,-0.317158626
"14577",60700,"22/07/2022",507.625,756.3620534,1499.209094,567.7510938,-0.310204258
"14578",60700,"21/08/2022",507.625,756.3620534,1499.209094,567.7510938,-0.32780897
"14579",60700,"30/10/2022",507.625,756.3620534,1499.209094,567.7510938,-0.356535509
"14580",60700,"12/07/2022",507.625,756.3620534,1499.209094,567.7510938,-0.293600588
"14581",60750,"05/10/2022",507.75,709.5121559,1545.137508,567.7517188,-0.366743681
"14582",60750,"22/07/2022",507.75,709.5121559,1545.137508,567.7517188,-0.336335323
"14583",60750,"31/08/2022",507.75,709.5121559,1545.137508,567.7517188,-0.339201761
"14584",60750,"30/10/2022",507.75,709.5121559,1545.137508,567.7517188,-0.357055126
"14585",60750,"11/08/2022",507.75,709.5121559,1545.137508,567.7517188,-0.338464217
"14586",60750,"05/09/2022",507.75,709.5121559,1545.137508,567.7517188,-0.347108366
"14587",60750,"20/09/2022",507.75,709.5121559,1545.137508,567.7517188,-0.357514988
"14588",60750,"27/06/2022",507.75,709.5121559,1545.137508,567.7517188,-0.316445844126986
"14589",60750,"23/05/2022",507.75,709.5121559,1545.137508,567.7517188,-0.296680734
"14590",60750,"12/07/2022",507.75,709.5121559,1545.137508,567.7517188,-0.328517432
"14591",60750,"01/08/2022",507.75,709.5121559,1545.137508,567.7517188,-0.337089964
"14592",60750,"21/08/2022",507.75,709.5121559,1545.137508,567.7517188,-0.342105283
"14593",60800,"11/08/2022",509.375,709.8339411,1554.074735,567.7535938,-0.343058928
"14594",60800,"31/08/2022",509.375,709.8339411,1554.074735,567.7535938,-0.337158612
"14595",60800,"30/10/2022",509.375,709.8339411,1554.074735,567.7535938,-0.355163105
"14596",60800,"27/06/2022",509.375,709.8339411,1554.074735,567.7535938,-0.316463108573641
"14597",60800,"12/07/2022",509.375,709.8339411,1554.074735,567.7535938,-0.330895715
"14598",60800,"05/10/2022",509.375,709.8339411,1554.074735,567.7535938,-0.363372533
"14599",60800,"05/09/2022",509.375,709.8339411,1554.074735,567.7535938,-0.345864827
"14600",60800,"23/05/2022",509.375,709.8339411,1554.074735,567.7535938,-0.294139806
"14601",60800,"01/08/2022",509.375,709.8339411,1554.074735,567.7535938,-0.34047352
"14602",60800,"21/08/2022",509.375,709.8339411,1554.074735,567.7535938,-0.342955533
"14603",60800,"22/07/2022",509.375,709.8339411,1554.074735,567.7535938,-0.338426444
"14604",60800,"20/09/2022",509.375,709.8339411,1554.074735,567.7535938,-0.355246363
"14605",60850,"20/09/2022",510.375,704.0117197,1574.015423,567.7801563,-0.368203593
"14606",60850,"22/07/2022",510.375,704.0117197,1574.015423,567.7801563,-0.35273392
"14607",60850,"11/08/2022",510.375,704.0117197,1574.015423,567.7801563,-0.360383795
"14608",60850,"05/10/2022",510.375,704.0117197,1574.015423,567.7801563,-0.375808202
"14609",60850,"27/06/2022",510.375,704.0117197,1574.015423,567.7801563,-0.323413066948071
"14610",60850,"23/05/2022",510.375,704.0117197,1574.015423,567.7801563,-0.293663825
"14611",60850,"01/08/2022",510.375,704.0117197,1574.015423,567.7801563,-0.354818366
"14612",60850,"05/09/2022",510.375,704.0117197,1574.015423,567.7801563,-0.361582392
"14613",60850,"31/08/2022",510.375,704.0117197,1574.015423,567.7801563,-0.3520574
"14614",60850,"30/10/2022",510.375,704.0117197,1574.015423,567.7801563,-0.368576723
"14615",60850,"21/08/2022",510.375,704.0117197,1574.015423,567.7801563,-0.359445147
"14616",60850,"12/07/2022",510.375,704.0117197,1574.015423,567.7801563,-0.343314936
"14617",60900,"11/08/2022",509.625,707.6626165,1589.994723,567.8117188,-0.362500139
"14618",60900,"05/09/2022",509.625,707.6626165,1589.994723,567.8117188,-0.361395134
"14619",60900,"05/10/2022",509.625,707.6626165,1589.994723,567.8117188,-0.375388658
"14620",60900,"01/08/2022",509.625,707.6626165,1589.994723,567.8117188,-0.353616599
"14621",60900,"21/08/2022",509.625,707.6626165,1589.994723,567.8117188,-0.359316656
"14622",60900,"22/07/2022",509.625,707.6626165,1589.994723,567.8117188,-0.350969687
"14623",60900,"12/07/2022",509.625,707.6626165,1589.994723,567.8117188,-0.339572625
"14624",60900,"20/09/2022",509.625,707.6626165,1589.994723,567.8117188,-0.367873547
"14625",60900,"31/08/2022",509.625,707.6626165,1589.994723,567.8117188,-0.351799422
"14626",60900,"23/05/2022",509.625,707.6626165,1589.994723,567.8117188,-0.287646554
"14627",60900,"27/06/2022",509.625,707.6626165,1589.994723,567.8117188,-0.316733479688439
"14628",60900,"30/10/2022",509.625,707.6626165,1589.994723,567.8117188,-0.367649978
"14629",60950,"22/07/2022",508,715.0700244,1607.099589,567.8157813,-0.359775343
"14630",60950,"11/08/2022",508,715.0700244,1607.099589,567.8157813,-0.368957134
"14631",60950,"05/10/2022",508,715.0700244,1607.099589,567.8157813,-0.378265095
"14632",60950,"12/07/2022",508,715.0700244,1607.099589,567.8157813,-0.348135034
"14633",60950,"27/06/2022",508,715.0700244,1607.099589,567.8157813,-0.328027790860285
"14634",60950,"01/08/2022",508,715.0700244,1607.099589,567.8157813,-0.360436659
"14635",60950,"31/08/2022",508,715.0700244,1607.099589,567.8157813,-0.356394447
"14636",60950,"20/09/2022",508,715.0700244,1607.099589,567.8157813,-0.372371096
"14637",60950,"23/05/2022",508,715.0700244,1607.099589,567.8157813,-0.305075853
"14638",60950,"05/09/2022",508,715.0700244,1607.099589,567.8157813,-0.364671318
"14639",60950,"30/10/2022",508,715.0700244,1607.099589,567.8157813,-0.369213783
"14640",60950,"21/08/2022",508,715.0700244,1607.099589,567.8157813,-0.36503046
"14641",61000,"01/08/2022",506.4285714,743.3742785,1602.219337,567.81625,-0.369381773
"14642",61000,"12/07/2022",506.4285714,743.3742785,1602.219337,567.81625,-0.361272914
"14643",61000,"11/08/2022",506.4285714,743.3742785,1602.219337,567.81625,-0.37567904
"14644",61000,"05/09/2022",506.4285714,743.3742785,1602.219337,567.81625,-0.371888393
"14645",61000,"30/10/2022",506.4285714,743.3742785,1602.219337,567.81625,-0.374923237
"14646",61000,"27/06/2022",506.4285714,743.3742785,1602.219337,567.81625,-0.348019406199455
"14647",61000,"21/08/2022",506.4285714,743.3742785,1602.219337,567.81625,-0.37104801
"14648",61000,"22/07/2022",506.4285714,743.3742785,1602.219337,567.81625,-0.369743397
"14649",61000,"23/05/2022",506.4285714,743.3742785,1602.219337,567.81625,-0.326029926
"14650",61000,"20/09/2022",506.4285714,743.3742785,1602.219337,567.81625,-0.376810111
"14651",61000,"05/10/2022",506.4285714,743.3742785,1602.219337,567.81625,-0.385919952
"14652",61000,"31/08/2022",506.4285714,743.3742785,1602.219337,567.81625,-0.361788741
"14653",61050,"01/08/2022",505.5,787.7659896,1553.137834,567.8165625,-0.352437199
"14654",61050,"11/08/2022",505.5,787.7659896,1553.137834,567.8165625,-0.358028815
"14655",61050,"21/08/2022",505.5,787.7659896,1553.137834,567.8165625,-0.35643587
"14656",61050,"05/09/2022",505.5,787.7659896,1553.137834,567.8165625,-0.355213806
"14657",61050,"30/10/2022",505.5,787.7659896,1553.137834,567.8165625,-0.361531494
"14658",61050,"22/07/2022",505.5,787.7659896,1553.137834,567.8165625,-0.352358781
"14659",61050,"12/07/2022",505.5,787.7659896,1553.137834,567.8165625,-0.3439975
"14660",61050,"27/06/2022",505.5,787.7659896,1553.137834,567.8165625,-0.329012333766207
"14661",61050,"31/08/2022",505.5,787.7659896,1553.137834,567.8165625,-0.347545119
"14662",61050,"23/05/2022",505.5,787.7659896,1553.137834,567.8165625,-0.312734384
"14663",61050,"20/09/2022",505.5,787.7659896,1553.137834,567.8165625,-0.363422636
"14664",61050,"05/10/2022",505.5,787.7659896,1553.137834,567.8165625,-0.370966747
"14665",61100,"01/08/2022",505.875,831.2361849,1524.885657,567.816875,-0.352034032
"14666",61100,"11/08/2022",505.875,831.2361849,1524.885657,567.816875,-0.352726328
"14667",61100,"05/09/2022",505.875,831.2361849,1524.885657,567.816875,-0.351048786
"14668",61100,"22/07/2022",505.875,831.2361849,1524.885657,567.816875,-0.353796119
"14669",61100,"21/08/2022",505.875,831.2361849,1524.885657,567.816875,-0.350896425
"14670",61100,"20/09/2022",505.875,831.2361849,1524.885657,567.816875,-0.356603461
"14671",61100,"30/10/2022",505.875,831.2361849,1524.885657,567.816875,-0.353279636
"14672",61100,"12/07/2022",505.875,831.2361849,1524.885657,567.816875,-0.347116002
"14673",61100,"27/06/2022",505.875,831.2361849,1524.885657,567.816875,-0.336389946032174
"14674",61100,"05/10/2022",505.875,831.2361849,1524.885657,567.816875,-0.365894819
"14675",61100,"31/08/2022",505.875,831.2361849,1524.885657,567.816875,-0.342144519
"14676",61100,"23/05/2022",505.875,831.2361849,1524.885657,567.816875,-0.320916221
"14677",61150,"01/08/2022",506,873.9524646,1499.648591,567.9290625,-0.318386066
"14678",61150,"21/08/2022",506,873.9524646,1499.648591,567.9290625,-0.317335538
"14679",61150,"05/09/2022",506,873.9524646,1499.648591,567.9290625,-0.318807473
"14680",61150,"12/07/2022",506,873.9524646,1499.648591,567.9290625,-0.317036181
"14681",61150,"27/06/2022",506,873.9524646,1499.648591,567.9290625,-0.30759091140368
"14682",61150,"23/05/2022",506,873.9524646,1499.648591,567.9290625,-0.297262256
"14683",61150,"22/07/2022",506,873.9524646,1499.648591,567.9290625,-0.31950326
"14684",61150,"20/09/2022",506,873.9524646,1499.648591,567.9290625,-0.32760392
"14685",61150,"30/10/2022",506,873.9524646,1499.648591,567.9290625,-0.326195967
"14686",61150,"11/08/2022",506,873.9524646,1499.648591,567.9290625,-0.318930615
"14687",61150,"31/08/2022",506,873.9524646,1499.648591,567.9290625,-0.310834268
"14688",61150,"05/10/2022",506,873.9524646,1499.648591,567.9290625,-0.337815732
"14689",61200,"05/10/2022",506.75,918.1727226,1451.973491,567.9457813,-0.346979128
"14690",61200,"01/08/2022",506.75,918.1727226,1451.973491,567.9457813,-0.315229549
"14691",61200,"12/07/2022",506.75,918.1727226,1451.973491,567.9457813,-0.307492123
"14692",61200,"21/08/2022",506.75,918.1727226,1451.973491,567.9457813,-0.323368615
"14693",61200,"05/09/2022",506.75,918.1727226,1451.973491,567.9457813,-0.325578762
"14694",61200,"30/10/2022",506.75,918.1727226,1451.973491,567.9457813,-0.345999627
"14695",61200,"27/06/2022",506.75,918.1727226,1451.973491,567.9457813,-0.289798753894866
"14696",61200,"31/08/2022",506.75,918.1727226,1451.973491,567.9457813,-0.318956919
"14697",61200,"22/07/2022",506.75,918.1727226,1451.973491,567.9457813,-0.315173627
"14698",61200,"23/05/2022",506.75,918.1727226,1451.973491,567.9457813,-0.281215195
"14699",61200,"11/08/2022",506.75,918.1727226,1451.973491,567.9457813,-0.321736664
"14700",61200,"20/09/2022",506.75,918.1727226,1451.973491,567.9457813,-0.339612137
"14701",61250,"05/09/2022",506,939.9997866,1408.046948,567.9814063,-0.333529748
"14702",61250,"01/08/2022",506,939.9997866,1408.046948,567.9814063,-0.320529708
"14703",61250,"22/07/2022",506,939.9997866,1408.046948,567.9814063,-0.319552879
"14704",61250,"12/07/2022",506,939.9997866,1408.046948,567.9814063,-0.312447423
"14705",61250,"05/10/2022",506,939.9997866,1408.046948,567.9814063,-0.350635107
"14706",61250,"11/08/2022",506,939.9997866,1408.046948,567.9814063,-0.32198846
"14707",61250,"20/09/2022",506,939.9997866,1408.046948,567.9814063,-0.340645497
"14708",61250,"23/05/2022",506,939.9997866,1408.046948,567.9814063,-0.287635604
"14709",61250,"30/10/2022",506,939.9997866,1408.046948,567.9814063,-0.342483719
"14710",61250,"21/08/2022",506,939.9997866,1408.046948,567.9814063,-0.325471765
"14711",61250,"31/08/2022",506,939.9997866,1408.046948,567.9814063,-0.321165349
"14712",61250,"27/06/2022",506,939.9997866,1408.046948,567.9814063,-0.303223587381534
"14713",61300,"22/07/2022",508.125,974.886302,1359.922959,567.985625,-0.300552723
"14714",61300,"05/10/2022",508.125,974.886302,1359.922959,567.985625,-0.334605039
"14715",61300,"05/09/2022",508.125,974.886302,1359.922959,567.985625,-0.315534749
"14716",61300,"11/08/2022",508.125,974.886302,1359.922959,567.985625,-0.308681106
"14717",61300,"12/07/2022",508.125,974.886302,1359.922959,567.985625,-0.292541029
"14718",61300,"30/10/2022",508.125,974.886302,1359.922959,567.985625,-0.334842839
"14719",61300,"21/08/2022",508.125,974.886302,1359.922959,567.985625,-0.314311707
"14720",61300,"20/09/2022",508.125,974.886302,1359.922959,567.985625,-0.33040313
"14721",61300,"27/06/2022",508.125,974.886302,1359.922959,567.985625,-0.274752028946635
"14722",61300,"23/05/2022",508.125,974.886302,1359.922959,567.985625,-0.269134304
"14723",61300,"31/08/2022",508.125,974.886302,1359.922959,567.985625,-0.310970093
"14724",61300,"01/08/2022",508.125,974.886302,1359.922959,567.985625,-0.304571146
"14725",61350,"31/08/2022",509.75,1022.600536,1312.214478,568.179375,-0.313588549
"14726",61350,"05/10/2022",509.75,1022.600536,1312.214478,568.179375,-0.33602934
"14727",61350,"23/05/2022",509.75,1022.600536,1312.214478,568.179375,-0.241046411
"14728",61350,"05/09/2022",509.75,1022.600536,1312.214478,568.179375,-0.317924513
"14729",61350,"21/08/2022",509.75,1022.600536,1312.214478,568.179375,-0.314517674
"14730",61350,"30/10/2022",509.75,1022.600536,1312.214478,568.179375,-0.343574302
"14731",61350,"27/06/2022",509.75,1022.600536,1312.214478,568.179375,-0.252872448892165
"14732",61350,"12/07/2022",509.75,1022.600536,1312.214478,568.179375,-0.27509526
"14733",61350,"22/07/2022",509.75,1022.600536,1312.214478,568.179375,-0.28818503
"14734",61350,"11/08/2022",509.75,1022.600536,1312.214478,568.179375,-0.30342642
"14735",61350,"01/08/2022",509.75,1022.600536,1312.214478,568.179375,-0.295972397
"14736",61350,"20/09/2022",509.75,1022.600536,1312.214478,568.179375,-0.334151432
"14737",61400,"05/10/2022",509.625,1071.939978,1269.022231,568.1853125,-0.34509761
"14738",61400,"31/08/2022",509.625,1071.939978,1269.022231,568.1853125,-0.321090762
"14739",61400,"23/05/2022",509.625,1071.939978,1269.022231,568.1853125,-0.252818716
"14740",61400,"27/06/2022",509.625,1071.939978,1269.022231,568.1853125,-0.275580134291153
"14741",61400,"30/10/2022",509.625,1071.939978,1269.022231,568.1853125,-0.347039906
"14742",61400,"20/09/2022",509.625,1071.939978,1269.022231,568.1853125,-0.339702525
"14743",61400,"21/08/2022",509.625,1071.939978,1269.022231,568.1853125,-0.32286976
"14744",61400,"11/08/2022",509.625,1071.939978,1269.022231,568.1853125,-0.31468309
"14745",61400,"12/07/2022",509.625,1071.939978,1269.022231,568.1853125,-0.287805114
"14746",61400,"01/08/2022",509.625,1071.939978,1269.022231,568.1853125,-0.307606248
"14747",61400,"22/07/2022",509.625,1071.939978,1269.022231,568.1853125,-0.300114776
"14748",61400,"05/09/2022",509.625,1071.939978,1269.022231,568.1853125,-0.330835214
"14749",61450,"20/09/2022",508.75,1121.743156,1229.589159,568.2665625,-0.348864885
"14750",61450,"31/08/2022",508.75,1121.743156,1229.589159,568.2665625,-0.331487475
"14751",61450,"27/06/2022",508.75,1121.743156,1229.589159,568.2665625,-0.302653216021626
"14752",61450,"05/10/2022",508.75,1121.743156,1229.589159,568.2665625,-0.358532035
"14753",61450,"23/05/2022",508.75,1121.743156,1229.589159,568.2665625,-0.279722177
"14754",61450,"05/09/2022",508.75,1121.743156,1229.589159,568.2665625,-0.342011087
"14755",61450,"01/08/2022",508.75,1121.743156,1229.589159,568.2665625,-0.326220491
"14756",61450,"12/07/2022",508.75,1121.743156,1229.589159,568.2665625,-0.312154288
"14757",61450,"30/10/2022",508.75,1121.743156,1229.589159,568.2665625,-0.356924796
"14758",61450,"11/08/2022",508.75,1121.743156,1229.589159,568.2665625,-0.331409724
"14759",61450,"21/08/2022",508.75,1121.743156,1229.589159,568.2665625,-0.335247155
"14760",61450,"22/07/2022",508.75,1121.743156,1229.589159,568.2665625,-0.323231365
"14761",61500,"11/08/2022",508.75,1171.095418,1193.822331,568.2992188,-0.331236826
"14762",61500,"01/08/2022",508.75,1171.095418,1193.822331,568.2992188,-0.326400904
"14763",61500,"30/10/2022",508.75,1171.095418,1193.822331,568.2992188,-0.351001564
"14764",61500,"23/05/2022",508.75,1171.095418,1193.822331,568.2992188,-0.283101947
"14765",61500,"27/06/2022",508.75,1171.095418,1193.822331,568.2992188,-0.301543217974824
"14766",61500,"05/10/2022",508.75,1171.095418,1193.822331,568.2992188,-0.355028373
