"","X","Units","Month","Section","WC","WC_int","elev_mean","slope_mean","contr_max_km2","stream_sum","recur_mean","occur_mean","ext_sum","Dist_fromLast","Dist_toNext","Dam","mapbio_maj","mb_forest_","mb_savan_m","mb_grass_m","mb_past_me","mb_agri_me","mb_water_m","mb_crops_m","acm30","api30","Level","Vol_hm3","dV_hm3"
"7989",7989,66550,4,"BAR","NotDet",2,488.4,0,592.1446875,10,0,0,0,999.4822979,1171.77396,0,4,0,0.666666667,0,0.333333333,0,0,0,134.366,48.93342858,441.95,5.7,0
"7990",7990,66550,5,"BAR","NotDet",2,488.4,0,592.1446875,10,0,0,0,999.4822979,1171.77396,0,4,0,0.666666667,0,0.333333333,0,0,0,25.654,15.70013972,441.81,5.54,0
"7991",7991,66550,6,"BAR","NotDet",2,488.4,0,592.1446875,10,0,0,0,999.4822979,1171.77396,0,4,0,0.666666667,0,0.333333333,0,0,0,77.978,5.041834104,441.84,5.57,-0.01
"7993",7993,66600,2,"BAR","NotDet",2,488.1,0,592.2007813,8,0,0,0,1027.629096,1128.059665,0,15,0,0.375,0,0.625,0,0,0,134.366,37.69247337,441.64,5.33,-0.01
"7994",7994,66600,3,"BAR","NotDet",2,488.1,0,592.2007813,8,0,0,0,1027.629096,1128.059665,0,15,0,0.375,0,0.625,0,0,0,256.794,63.72674999,441.99,5.75,0
"7995",7995,66600,4,"BAR","NotDet",2,488.1,0,592.2007813,8,0,0,0,1027.629096,1128.059665,0,15,0,0.375,0,0.625,0,0,0,134.366,48.93342858,441.95,5.7,0
"7996",7996,66600,5,"BAR","NotDet",2,488.1,0,592.2007813,8,0,0,0,1027.629096,1128.059665,0,15,0,0.375,0,0.625,0,0,0,25.654,15.70013972,441.81,5.54,0
"7997",7997,66600,6,"BAR","NotDet",2,488.1,0,592.2007813,8,0,0,0,1027.629096,1128.059665,0,15,0,0.375,0,0.625,0,0,0,77.978,5.041834104,441.84,5.57,-0.01
"7999",7999,66650,2,"BAR","NotDet",2,488.17,0,592.2221875,7,0,0,0,1052.699079,1082.250791,0,15,0,0.333333333,0.111111111,0.555555556,0,0,0,134.366,37.69247337,441.64,5.33,-0.01
"8000",8000,66650,3,"BAR","NotDet",2,488.17,0,592.2221875,7,0,0,0,1052.699079,1082.250791,0,15,0,0.333333333,0.111111111,0.555555556,0,0,0,256.794,63.72674999,441.99,5.75,0
"8001",8001,66650,4,"BAR","NotDet",2,488.17,0,592.2221875,7,0,0,0,1052.699079,1082.250791,0,15,0,0.333333333,0.111111111,0.555555556,0,0,0,134.366,48.93342858,441.95,5.7,0
"8002",8002,66650,5,"BAR","NotDet",2,488.17,0,592.2221875,7,0,0,0,1052.699079,1082.250791,0,15,0,0.333333333,0.111111111,0.555555556,0,0,0,25.654,15.70013972,441.81,5.54,0
"8003",8003,66650,6,"BAR","Dry",1,488.17,0,592.2221875,7,0,0,0,1052.699079,1082.250791,0,15,0,0.333333333,0.111111111,0.555555556,0,0,0,77.978,5.041834104,441.84,5.57,-0.01
"8005",8005,66700,2,"BAR","NotDet",2,488.15,0,592.2270313,7,0,0,0,1059.04238,1041.475,0,15,0,0.25,0.125,0.625,0,0,0,134.366,37.69247337,441.64,5.33,-0.01
"8006",8006,66700,3,"BAR","NotDet",2,488.15,0,592.2270313,7,0,0,0,1059.04238,1041.475,0,15,0,0.25,0.125,0.625,0,0,0,256.794,63.72674999,441.99,5.75,0
"8007",8007,66700,4,"BAR","NotDet",2,488.15,0,592.2270313,7,0,0,0,1059.04238,1041.475,0,15,0,0.25,0.125,0.625,0,0,0,134.366,48.93342858,441.95,5.7,0
"8008",8008,66700,5,"BAR","NotDet",2,488.15,0,592.2270313,7,0,0,0,1059.04238,1041.475,0,15,0,0.25,0.125,0.625,0,0,0,25.654,15.70013972,441.81,5.54,0
"8009",8009,66700,6,"BAR","Dry",1,488.15,0,592.2270313,7,0,0,0,1059.04238,1041.475,0,15,0,0.25,0.125,0.625,0,0,0,77.978,5.041834104,441.84,5.57,-0.01
"8011",8011,66750,2,"BAR","NotDet",2,488.23,0,592.2442188,7,0,0,0,1065.457053,997.8348466,0,15,0,0.125,0,0.875,0,0,0,134.366,37.69247337,441.64,5.33,-0.01
"8012",8012,66750,3,"BAR","NotDet",2,488.23,0,592.2442188,7,0,0,0,1065.457053,997.8348466,0,15,0,0.125,0,0.875,0,0,0,256.794,63.72674999,441.99,5.75,0
"8013",8013,66750,4,"BAR","NotDet",2,488.23,0,592.2442188,7,0,0,0,1065.457053,997.8348466,0,15,0,0.125,0,0.875,0,0,0,134.366,48.93342858,441.95,5.7,0
"8014",8014,66750,5,"BAR","NotDet",2,488.23,0,592.2442188,7,0,0,0,1065.457053,997.8348466,0,15,0,0.125,0,0.875,0,0,0,25.654,15.70013972,441.81,5.54,0
"8015",8015,66750,6,"BAR","Dry",1,488.23,0,592.2442188,7,0,0,0,1065.457053,997.8348466,0,15,0,0.125,0,0.875,0,0,0,77.978,5.041834104,441.84,5.57,-0.01
"8017",8017,66800,2,"BAR","NotDet",2,489.13,0.01,592.255,7,0,0,0,1097.891872,953.8656406,0,15,0,0.111111111,0,0.888888889,0,0,0,134.366,37.69247337,441.64,5.33,-0.01
"8018",8018,66800,3,"BAR","NotDet",2,489.13,0.01,592.255,7,0,0,0,1097.891872,953.8656406,0,15,0,0.111111111,0,0.888888889,0,0,0,256.794,63.72674999,441.99,5.75,0
"8019",8019,66800,4,"BAR","NotDet",2,489.13,0.01,592.255,7,0,0,0,1097.891872,953.8656406,0,15,0,0.111111111,0,0.888888889,0,0,0,134.366,48.93342858,441.95,5.7,0
"8020",8020,66800,5,"BAR","NotDet",2,489.13,0.01,592.255,7,0,0,0,1097.891872,953.8656406,0,15,0,0.111111111,0,0.888888889,0,0,0,25.654,15.70013972,441.81,5.54,0
"8021",8021,66800,6,"BAR","NotDet",2,489.13,0.01,592.255,7,0,0,0,1097.891872,953.8656406,0,15,0,0.111111111,0,0.888888889,0,0,0,77.978,5.041834104,441.84,5.57,-0.01
"8023",8023,66850,2,"BAR","NotDet",2,489.3,0.03,592.2559375,6,0,0,0,1113.46269,912.8141568,0,15,0,0.222222222,0,0.777777778,0,0,0,134.366,37.69247337,441.64,5.33,-0.01
"8024",8024,66850,3,"BAR","NotDet",2,489.3,0.03,592.2559375,6,0,0,0,1113.46269,912.8141568,0,15,0,0.222222222,0,0.777777778,0,0,0,256.794,63.72674999,441.99,5.75,0
"8025",8025,66850,4,"BAR","NotDet",2,489.3,0.03,592.2559375,6,0,0,0,1113.46269,912.8141568,0,15,0,0.222222222,0,0.777777778,0,0,0,134.366,48.93342858,441.95,5.7,0
"8026",8026,66850,5,"BAR","NotDet",2,489.3,0.03,592.2559375,6,0,0,0,1113.46269,912.8141568,0,15,0,0.222222222,0,0.777777778,0,0,0,25.654,15.70013972,441.81,5.54,0
"8027",8027,66850,6,"BAR","Dry",1,489.3,0.03,592.2559375,6,0,0,0,1113.46269,912.8141568,0,15,0,0.222222222,0,0.777777778,0,0,0,77.978,5.041834104,441.84,5.57,-0.01
"8029",8029,66900,2,"BAR","NotDet",2,487.98,0.03,592.2679688,7,0,0,0,1131.434645,873.7958763,0,15,0,0.25,0,0.75,0,0,0,134.366,37.69247337,441.64,5.33,-0.01
"8030",8030,66900,3,"BAR","NotDet",2,487.98,0.03,592.2679688,7,0,0,0,1131.434645,873.7958763,0,15,0,0.25,0,0.75,0,0,0,256.794,63.72674999,441.99,5.75,0
"8031",8031,66900,4,"BAR","NotDet",2,487.98,0.03,592.2679688,7,0,0,0,1131.434645,873.7958763,0,15,0,0.25,0,0.75,0,0,0,134.366,48.93342858,441.95,5.7,0
"8032",8032,66900,5,"BAR","Dry",1,487.98,0.03,592.2679688,7,0,0,0,1131.434645,873.7958763,0,15,0,0.25,0,0.75,0,0,0,25.654,15.70013972,441.81,5.54,0
"8033",8033,66900,6,"BAR","Dry",1,487.98,0.03,592.2679688,7,0,0,0,1131.434645,873.7958763,0,15,0,0.25,0,0.75,0,0,0,77.978,5.041834104,441.84,5.57,-0.01
"8035",8035,66950,2,"BAR","NotDet",2,487.02,0.02,608.8371875,10,0,0,0,1137.502076,839.2796884,0,15,0,0.363636364,0,0.636363636,0,0,0,134.366,37.69247337,441.64,5.33,-0.01
"8036",8036,66950,3,"BAR","NotDet",2,487.02,0.02,608.8371875,10,0,0,0,1137.502076,839.2796884,0,15,0,0.363636364,0,0.636363636,0,0,0,256.794,63.72674999,441.99,5.75,0
"8037",8037,66950,4,"BAR","NotDet",2,487.02,0.02,608.8371875,10,0,0,0,1137.502076,839.2796884,0,15,0,0.363636364,0,0.636363636,0,0,0,134.366,48.93342858,441.95,5.7,0
"8038",8038,66950,5,"BAR","Dry",1,487.02,0.02,608.8371875,10,0,0,0,1137.502076,839.2796884,0,15,0,0.363636364,0,0.636363636,0,0,0,25.654,15.70013972,441.81,5.54,0
"8039",8039,66950,6,"BAR","Dry",1,487.02,0.02,608.8371875,10,0,0,0,1137.502076,839.2796884,0,15,0,0.363636364,0,0.636363636,0,0,0,77.978,5.041834104,441.84,5.57,-0.01
"8041",8041,67000,2,"BAR","NotDet",2,486.23,0,608.8432813,10,0,0,0,1089.623577,864.4543514,0,4,0,0.777777778,0,0.222222222,0,0,0,134.366,37.69247337,441.64,5.33,-0.01
"8042",8042,67000,3,"BAR","NotDet",2,486.23,0,608.8432813,10,0,0,0,1089.623577,864.4543514,0,4,0,0.777777778,0,0.222222222,0,0,0,256.794,63.72674999,441.99,5.75,0
"8043",8043,67000,4,"BAR","NotDet",2,486.23,0,608.8432813,10,0,0,0,1089.623577,864.4543514,0,4,0,0.777777778,0,0.222222222,0,0,0,134.366,48.93342858,441.95,5.7,0
"8044",8044,67000,5,"BAR","Dry",1,486.23,0,608.8432813,10,0,0,0,1089.623577,864.4543514,0,4,0,0.777777778,0,0.222222222,0,0,0,25.654,15.70013972,441.81,5.54,0
"8045",8045,67000,6,"BAR","Dry",1,486.23,0,608.8432813,10,0,0,0,1089.623577,864.4543514,0,4,0,0.777777778,0,0.222222222,0,0,0,77.978,5.041834104,441.84,5.57,-0.01
"8047",8047,67050,2,"BAR","Dry",1,486.93,0.03,608.854375,9,0,0,0,1057.696217,841.0453359,0,4,0,0.777777778,0,0.222222222,0,0,0,134.366,37.69247337,441.64,5.33,-0.01
"8048",8048,67050,3,"BAR","NotDet",2,486.93,0.03,608.854375,9,0,0,0,1057.696217,841.0453359,0,4,0,0.777777778,0,0.222222222,0,0,0,256.794,63.72674999,441.99,5.75,0
"8049",8049,67050,4,"BAR","NotDet",2,486.93,0.03,608.854375,9,0,0,0,1057.696217,841.0453359,0,4,0,0.777777778,0,0.222222222,0,0,0,134.366,48.93342858,441.95,5.7,0
"8050",8050,67050,5,"BAR","NotDet",2,486.93,0.03,608.854375,9,0,0,0,1057.696217,841.0453359,0,4,0,0.777777778,0,0.222222222,0,0,0,25.654,15.70013972,441.81,5.54,0
"8051",8051,67050,6,"BAR","Dry",1,486.93,0.03,608.854375,9,0,0,0,1057.696217,841.0453359,0,4,0,0.777777778,0,0.222222222,0,0,0,77.978,5.041834104,441.84,5.57,-0.01
"8053",8053,67100,2,"BAR","NotDet",2,487.73,0.04,608.875,8,0,0,0,1058.978922,800.6387947,0,4,0,0.625,0,0.375,0,0,0,134.366,37.69247337,441.64,5.33,-0.01
"8054",8054,67100,3,"BAR","NotDet",2,487.73,0.04,608.875,8,0,0,0,1058.978922,800.6387947,0,4,0,0.625,0,0.375,0,0,0,256.794,63.72674999,441.99,5.75,0
"8055",8055,67100,4,"BAR","NotDet",2,487.73,0.04,608.875,8,0,0,0,1058.978922,800.6387947,0,4,0,0.625,0,0.375,0,0,0,134.366,48.93342858,441.95,5.7,0
"8056",8056,67100,5,"BAR","NotDet",2,487.73,0.04,608.875,8,0,0,0,1058.978922,800.6387947,0,4,0,0.625,0,0.375,0,0,0,25.654,15.70013972,441.81,5.54,0
"8057",8057,67100,6,"BAR","Dry",1,487.73,0.04,608.875,8,0,0,0,1058.978922,800.6387947,0,4,0,0.625,0,0.375,0,0,0,77.978,5.041834104,441.84,5.57,-0.01
"8059",8059,67150,2,"BAR","NotDet",2,487.08,0.03,608.8778125,8,0,0,0,1093.861517,752.8160517,0,15,0,0.333333333,0,0.666666667,0,0,0,134.366,37.69247337,441.64,5.33,-0.01
"8060",8060,67150,3,"BAR","NotDet",2,487.08,0.03,608.8778125,8,0,0,0,1093.861517,752.8160517,0,15,0,0.333333333,0,0.666666667,0,0,0,256.794,63.72674999,441.99,5.75,0
"8061",8061,67150,4,"BAR","NotDet",2,487.08,0.03,608.8778125,8,0,0,0,1093.861517,752.8160517,0,15,0,0.333333333,0,0.666666667,0,0,0,134.366,48.93342858,441.95,5.7,0
"8062",8062,67150,5,"BAR","NotDet",2,487.08,0.03,608.8778125,8,0,0,0,1093.861517,752.8160517,0,15,0,0.333333333,0,0.666666667,0,0,0,25.654,15.70013972,441.81,5.54,0
"8063",8063,67150,6,"BAR","NotDet",2,487.08,0.03,608.8778125,8,0,0,0,1093.861517,752.8160517,0,15,0,0.333333333,0,0.666666667,0,0,0,77.978,5.041834104,441.84,5.57,-0.01
"8065",8065,67200,2,"BAR","NotDet",2,486.04,0,608.8796875,7,0,0,0,1129.043435,704.6331555,0,15,0,0.333333333,0,0.555555556,0.111111111,0,0,134.366,37.69247337,441.64,5.33,-0.01
"8066",8066,67200,3,"BAR","NotDet",2,486.04,0,608.8796875,7,0,0,0,1129.043435,704.6331555,0,15,0,0.333333333,0,0.555555556,0.111111111,0,0,256.794,63.72674999,441.99,5.75,0
"8067",8067,67200,4,"BAR","NotDet",2,486.04,0,608.8796875,7,0,0,0,1129.043435,704.6331555,0,15,0,0.333333333,0,0.555555556,0.111111111,0,0,134.366,48.93342858,441.95,5.7,0
"8068",8068,67200,5,"BAR","NotDet",2,486.04,0,608.8796875,7,0,0,0,1129.043435,704.6331555,0,15,0,0.333333333,0,0.555555556,0.111111111,0,0,25.654,15.70013972,441.81,5.54,0
"8069",8069,67200,6,"BAR","NotDet",2,486.04,0,608.8796875,7,0,0,0,1129.043435,704.6331555,0,15,0,0.333333333,0,0.555555556,0.111111111,0,0,77.978,5.041834104,441.84,5.57,-0.01
"8071",8071,67250,2,"BAR","NotDet",2,486.16,0.01,608.8882813,12,0,0,0,1163.014418,655.8760191,0,15,0,0.444444444,0,0.444444444,0.111111111,0,0,134.366,37.69247337,441.64,5.33,-0.01
"8072",8072,67250,3,"BAR","NotDet",2,486.16,0.01,608.8882813,12,0,0,0,1163.014418,655.8760191,0,15,0,0.444444444,0,0.444444444,0.111111111,0,0,256.794,63.72674999,441.99,5.75,0
"8073",8073,67250,4,"BAR","NotDet",2,486.16,0.01,608.8882813,12,0,0,0,1163.014418,655.8760191,0,15,0,0.444444444,0,0.444444444,0.111111111,0,0,134.366,48.93342858,441.95,5.7,0
"8074",8074,67250,5,"BAR","NotDet",2,486.16,0.01,608.8882813,12,0,0,0,1163.014418,655.8760191,0,15,0,0.444444444,0,0.444444444,0.111111111,0,0,25.654,15.70013972,441.81,5.54,0
"8075",8075,67250,6,"BAR","NotDet",2,486.16,0.01,608.8882813,12,0,0,0,1163.014418,655.8760191,0,15,0,0.444444444,0,0.444444444,0.111111111,0,0,77.978,5.041834104,441.84,5.57,-0.01
"8077",8077,67300,2,"BAR","NotDet",2,486.71,0.02,609.1228125,11,0,0,0,1193.638181,611.4860315,0,4,0,0.5,0,0.5,0,0,0,134.366,37.69247337,441.64,5.33,-0.01
"8078",8078,67300,3,"BAR","NotDet",2,486.71,0.02,609.1228125,11,0,0,0,1193.638181,611.4860315,0,4,0,0.5,0,0.5,0,0,0,256.794,63.72674999,441.99,5.75,0
"8079",8079,67300,4,"BAR","NotDet",2,486.71,0.02,609.1228125,11,0,0,0,1193.638181,611.4860315,0,4,0,0.5,0,0.5,0,0,0,134.366,48.93342858,441.95,5.7,0
"8080",8080,67300,5,"BAR","NotDet",2,486.71,0.02,609.1228125,11,0,0,0,1193.638181,611.4860315,0,4,0,0.5,0,0.5,0,0,0,25.654,15.70013972,441.81,5.54,0
"8081",8081,67300,6,"BAR","Dry",1,486.71,0.02,609.1228125,11,0,0,0,1193.638181,611.4860315,0,4,0,0.5,0,0.5,0,0,0,77.978,5.041834104,441.84,5.57,-0.01
"8083",8083,67350,2,"BAR","NotDet",2,486.26,0.01,609.1295313,8,0,0,0,1229.665658,623.0510769,0,15,0,0,0,1,0,0,0,134.366,37.69247337,441.64,5.33,-0.01
"8084",8084,67350,3,"BAR","NotDet",2,486.26,0.01,609.1295313,8,0,0,0,1229.665658,623.0510769,0,15,0,0,0,1,0,0,0,256.794,63.72674999,441.99,5.75,0
"8085",8085,67350,4,"BAR","NotDet",2,486.26,0.01,609.1295313,8,0,0,0,1229.665658,623.0510769,0,15,0,0,0,1,0,0,0,134.366,48.93342858,441.95,5.7,0
"8086",8086,67350,5,"BAR","NotDet",2,486.26,0.01,609.1295313,8,0,0,0,1229.665658,623.0510769,0,15,0,0,0,1,0,0,0,25.654,15.70013972,441.81,5.54,0
"8087",8087,67350,6,"BAR","Dry",1,486.26,0.01,609.1295313,8,0,0,0,1229.665658,623.0510769,0,15,0,0,0,1,0,0,0,77.978,5.041834104,441.84,5.57,-0.01
"8089",8089,67400,2,"BAR","NotDet",2,485.23,0,609.2290625,8,0,0,0,1276.071118,619.4777676,0,15,0,0,0,1,0,0,0,134.366,37.69247337,441.64,5.33,-0.01
"8090",8090,67400,3,"BAR","NotDet",2,485.23,0,609.2290625,8,0,0,0,1276.071118,619.4777676,0,15,0,0,0,1,0,0,0,256.794,63.72674999,441.99,5.75,0
"8091",8091,67400,4,"BAR","NotDet",2,485.23,0,609.2290625,8,0,0,0,1276.071118,619.4777676,0,15,0,0,0,1,0,0,0,134.366,48.93342858,441.95,5.7,0
"8092",8092,67400,5,"BAR","NotDet",2,485.23,0,609.2290625,8,0,0,0,1276.071118,619.4777676,0,15,0,0,0,1,0,0,0,25.654,15.70013972,441.81,5.54,0
"8093",8093,67400,6,"BAR","Dry",1,485.23,0,609.2290625,8,0,0,0,1276.071118,619.4777676,0,15,0,0,0,1,0,0,0,77.978,5.041834104,441.84,5.57,-0.01
"8095",8095,67450,2,"BAR","NotDet",2,485,0,609.2340625,8,0,0,0,1324.57429,593.9838049,0,15,0,0,0,1,0,0,0,134.366,37.69247337,441.64,5.33,-0.01
"8096",8096,67450,3,"BAR","NotDet",2,485,0,609.2340625,8,0,0,0,1324.57429,593.9838049,0,15,0,0,0,1,0,0,0,256.794,63.72674999,441.99,5.75,0
"8097",8097,67450,4,"BAR","NotDet",2,485,0,609.2340625,8,0,0,0,1324.57429,593.9838049,0,15,0,0,0,1,0,0,0,134.366,48.93342858,441.95,5.7,0
"8098",8098,67450,5,"BAR","Dry",1,485,0,609.2340625,8,0,0,0,1324.57429,593.9838049,0,15,0,0,0,1,0,0,0,25.654,15.70013972,441.81,5.54,0
"8099",8099,67450,6,"BAR","Dry",1,485,0,609.2340625,8,0,0,0,1324.57429,593.9838049,0,15,0,0,0,1,0,0,0,77.978,5.041834104,441.84,5.57,-0.01
"8101",8101,67500,2,"BAR","NotDet",2,485.62,0,609.278125,8,0,0,0,1357.907859,555.6362882,0,15,0,0,0,1,0,0,0,134.366,37.69247337,441.64,5.33,-0.01
"8102",8102,67500,3,"BAR","NotDet",2,485.62,0,609.278125,8,0,0,0,1357.907859,555.6362882,0,15,0,0,0,1,0,0,0,256.794,63.72674999,441.99,5.75,0
"8103",8103,67500,4,"BAR","NotDet",2,485.62,0,609.278125,8,0,0,0,1357.907859,555.6362882,0,15,0,0,0,1,0,0,0,134.366,48.93342858,441.95,5.7,0
"8104",8104,67500,5,"BAR","NotDet",2,485.62,0,609.278125,8,0,0,0,1357.907859,555.6362882,0,15,0,0,0,1,0,0,0,25.654,15.70013972,441.81,5.54,0
"8105",8105,67500,6,"BAR","Dry",1,485.62,0,609.278125,8,0,0,0,1357.907859,555.6362882,0,15,0,0,0,1,0,0,0,77.978,5.041834104,441.84,5.57,-0.01
"8107",8107,67550,2,"BAR","NotDet",2,486.52,0,609.2979688,8,0,0,0,1339.203977,521.958741,0,15,0,0,0,1,0,0,0,134.366,37.69247337,441.64,5.33,-0.01
"8108",8108,67550,3,"BAR","NotDet",2,486.52,0,609.2979688,8,0,0,0,1339.203977,521.958741,0,15,0,0,0,1,0,0,0,256.794,63.72674999,441.99,5.75,0
"8109",8109,67550,4,"BAR","NotDet",2,486.52,0,609.2979688,8,0,0,0,1339.203977,521.958741,0,15,0,0,0,1,0,0,0,134.366,48.93342858,441.95,5.7,0
"8110",8110,67550,5,"BAR","NotDet",2,486.52,0,609.2979688,8,0,0,0,1339.203977,521.958741,0,15,0,0,0,1,0,0,0,25.654,15.70013972,441.81,5.54,0
"8111",8111,67550,6,"BAR","Dry",1,486.52,0,609.2979688,8,0,0,0,1339.203977,521.958741,0,15,0,0,0,1,0,0,0,77.978,5.041834104,441.84,5.57,-0.01
"8113",8113,67600,2,"BAR","NotDet",2,486.71,0,609.3015625,7,0,0,0,1364.307765,479.7517777,0,15,0,0,0,1,0,0,0,134.366,37.69247337,441.64,5.33,-0.01
"8114",8114,67600,3,"BAR","NotDet",2,486.71,0,609.3015625,7,0,0,0,1364.307765,479.7517777,0,15,0,0,0,1,0,0,0,256.794,63.72674999,441.99,5.75,0
"8115",8115,67600,4,"BAR","NotDet",2,486.71,0,609.3015625,7,0,0,0,1364.307765,479.7517777,0,15,0,0,0,1,0,0,0,134.366,48.93342858,441.95,5.7,0
"8116",8116,67600,5,"BAR","NotDet",2,486.71,0,609.3015625,7,0,0,0,1364.307765,479.7517777,0,15,0,0,0,1,0,0,0,25.654,15.70013972,441.81,5.54,0
"8117",8117,67600,6,"BAR","Dry",1,486.71,0,609.3015625,7,0,0,0,1364.307765,479.7517777,0,15,0,0,0,1,0,0,0,77.978,5.041834104,441.84,5.57,-0.01
"8119",8119,67650,2,"BAR","Dry",1,486.56,0.01,609.305,7,0,0,0,1401.582061,457.477267,0,15,0,0,0,1,0,0,0,134.366,37.69247337,441.64,5.33,-0.01
"8120",8120,67650,3,"BAR","NotDet",2,486.56,0.01,609.305,7,0,0,0,1401.582061,457.477267,0,15,0,0,0,1,0,0,0,256.794,63.72674999,441.99,5.75,0
"8121",8121,67650,4,"BAR","NotDet",2,486.56,0.01,609.305,7,0,0,0,1401.582061,457.477267,0,15,0,0,0,1,0,0,0,134.366,48.93342858,441.95,5.7,0
"8122",8122,67650,5,"BAR","NotDet",2,486.56,0.01,609.305,7,0,0,0,1401.582061,457.477267,0,15,0,0,0,1,0,0,0,25.654,15.70013972,441.81,5.54,0
"8123",8123,67650,6,"BAR","Dry",1,486.56,0.01,609.305,7,0,0,0,1401.582061,457.477267,0,15,0,0,0,1,0,0,0,77.978,5.041834104,441.84,5.57,-0.01
"8125",8125,67700,2,"BAR","NotDet",2,486.68,0.01,609.3053125,6,0,0,0,1424.973784,422.0261695,0,15,0,0,0,1,0,0,0,134.366,37.69247337,441.64,5.33,-0.01
"8126",8126,67700,3,"BAR","NotDet",2,486.68,0.01,609.3053125,6,0,0,0,1424.973784,422.0261695,0,15,0,0,0,1,0,0,0,256.794,63.72674999,441.99,5.75,0
"8127",8127,67700,4,"BAR","NotDet",2,486.68,0.01,609.3053125,6,0,0,0,1424.973784,422.0261695,0,15,0,0,0,1,0,0,0,134.366,48.93342858,441.95,5.7,0
"8128",8128,67700,5,"BAR","Dry",1,486.68,0.01,609.3053125,6,0,0,0,1424.973784,422.0261695,0,15,0,0,0,1,0,0,0,25.654,15.70013972,441.81,5.54,0
"8129",8129,67700,6,"BAR","Dry",1,486.68,0.01,609.3053125,6,0,0,0,1424.973784,422.0261695,0,15,0,0,0,1,0,0,0,77.978,5.041834104,441.84,5.57,-0.01
"8131",8131,67750,2,"BAR","NotDet",2,486.19,0.01,609.31875,7,0,0,0,1433.57135,373.043882,0,15,0,0,0,1,0,0,0,134.366,37.69247337,441.64,5.33,-0.01
"8132",8132,67750,3,"BAR","NotDet",2,486.19,0.01,609.31875,7,0,0,0,1433.57135,373.043882,0,15,0,0,0,1,0,0,0,256.794,63.72674999,441.99,5.75,0
"8133",8133,67750,4,"BAR","NotDet",2,486.19,0.01,609.31875,7,0,0,0,1433.57135,373.043882,0,15,0,0,0,1,0,0,0,134.366,48.93342858,441.95,5.7,0
"8134",8134,67750,5,"BAR","NotDet",2,486.19,0.01,609.31875,7,0,0,0,1433.57135,373.043882,0,15,0,0,0,1,0,0,0,25.654,15.70013972,441.81,5.54,0
"8135",8135,67750,6,"BAR","Dry",1,486.19,0.01,609.31875,7,0,0,0,1433.57135,373.043882,0,15,0,0,0,1,0,0,0,77.978,5.041834104,441.84,5.57,-0.01
"8137",8137,67800,2,"BAR","NotDet",2,485.87,0,609.358125,7,0,0,0,1398.262633,358.0217367,0,15,0,0,0,1,0,0,0,134.366,37.69247337,441.64,5.33,-0.01
"8138",8138,67800,3,"BAR","NotDet",2,485.87,0,609.358125,7,0,0,0,1398.262633,358.0217367,0,15,0,0,0,1,0,0,0,256.794,63.72674999,441.99,5.75,0
"8139",8139,67800,4,"BAR","NotDet",2,485.87,0,609.358125,7,0,0,0,1398.262633,358.0217367,0,15,0,0,0,1,0,0,0,134.366,48.93342858,441.95,5.7,0
"8140",8140,67800,5,"BAR","NotDet",2,485.87,0,609.358125,7,0,0,0,1398.262633,358.0217367,0,15,0,0,0,1,0,0,0,25.654,15.70013972,441.81,5.54,0
"8141",8141,67800,6,"BAR","Dry",1,485.87,0,609.358125,7,0,0,0,1398.262633,358.0217367,0,15,0,0,0,1,0,0,0,77.978,5.041834104,441.84,5.57,-0.01
"8143",8143,67850,2,"BAR","NotDet",2,485.81,0,609.3690625,8,0,0,0,1385.960649,324.8123455,0,15,0,0,0,1,0,0,0,134.366,37.69247337,441.64,5.33,-0.01
"8144",8144,67850,3,"BAR","NotDet",2,485.81,0,609.3690625,8,0,0,0,1385.960649,324.8123455,0,15,0,0,0,1,0,0,0,256.794,63.72674999,441.99,5.75,0
"8145",8145,67850,4,"BAR","NotDet",2,485.81,0,609.3690625,8,0,0,0,1385.960649,324.8123455,0,15,0,0,0,1,0,0,0,134.366,48.93342858,441.95,5.7,0
"8146",8146,67850,5,"BAR","NotDet",2,485.81,0,609.3690625,8,0,0,0,1385.960649,324.8123455,0,15,0,0,0,1,0,0,0,25.654,15.70013972,441.81,5.54,0
"8147",8147,67850,6,"BAR","Dry",1,485.81,0,609.3690625,8,0,0,0,1385.960649,324.8123455,0,15,0,0,0,1,0,0,0,77.978,5.041834104,441.84,5.57,-0.01
"8149",8149,67900,2,"BAR","NotDet",2,486.52,0,609.3714063,8,0,0,0,1371.868026,298.4290367,0,15,0,0,0,1,0,0,0,134.366,37.69247337,441.64,5.33,-0.01
"8150",8150,67900,3,"BAR","NotDet",2,486.52,0,609.3714063,8,0,0,0,1371.868026,298.4290367,0,15,0,0,0,1,0,0,0,256.794,63.72674999,441.99,5.75,0
"8151",8151,67900,4,"BAR","NotDet",2,486.52,0,609.3714063,8,0,0,0,1371.868026,298.4290367,0,15,0,0,0,1,0,0,0,134.366,48.93342858,441.95,5.7,0
"8152",8152,67900,5,"BAR","NotDet",2,486.52,0,609.3714063,8,0,0,0,1371.868026,298.4290367,0,15,0,0,0,1,0,0,0,25.654,15.70013972,441.81,5.54,0
"8153",8153,67900,6,"BAR","Dry",1,486.52,0,609.3714063,8,0,0,0,1371.868026,298.4290367,0,15,0,0,0,1,0,0,0,77.978,5.041834104,441.84,5.57,-0.01
