"","X","Units","Month","Section","WC","WC_int","elev_mean","slope_mean","contr_max_km2","stream_sum","recur_mean","occur_mean","ext_sum","Dist_fromLast","Dist_toNext","Dam","mapbio_maj","mb_forest_","mb_savan_m","mb_grass_m","mb_past_me","mb_agri_me","mb_water_m","mb_crops_m","acm30","api30","Level","Vol_hm3","dV_hm3","SENTndvi_mean","SENTndwi_mean","SENTswi_mean","SENTndmi_re_mean","SENTndmi_nir_mean","SENTmndwi_mean","dw_majorit","bare_freq","built_freq","crops_freq","flooded_freq","grass_freq","shrubs_freq","trees_freq","water_freq"
"241",8255,68750,6,"BAR","Dry",1,486.06,0,609.889375,13,0,0,0,424.3652587,626.3061863,0,15,0,0,0,1,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.255195803,-0.234368533,-0.234610822,0.007833689,-0.048104366,-0.279574755,5,0,0,0,0,0,1,0,0
"242",8260,68800,5,"BAR","Dry",1,485.73,0,609.9023438,12,0,0,0,460.5285801,577.9132946,0,15,0,0,0,1,0,0,0,25.654,15.70013972,441.81,5.54,0,0.31477501,-0.273787806,-0.189860671,0.096783826,0.037028495,-0.239524647,5,0,0,0,0,0,0.632911392,0.367088608,0
"243",8261,68800,6,"BAR","Dry",1,485.73,0,609.9023438,12,0,0,0,460.5285801,577.9132946,0,15,0,0,0,1,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.267315652,-0.245563548,-0.223324106,0.031907789,-0.025152626,-0.269143955,5,0,0,0,0,0,0.848101266,0.151898734,0
"244",8266,68850,5,"BAR","Dry",1,485.46,0,614.5442188,11,0,0,0,505.9308803,533.4133403,0,15,0,0,0.125,0.875,0,0,0,25.654,15.70013972,441.81,5.54,0,0.372078264,-0.308457423,-0.183935981,0.143595085,0.089357155,-0.225370353,1,0,0,0,0,0,0.113924051,0.886075949,0
"245",8267,68850,6,"BAR","Dry",1,485.46,0,614.5442188,11,0,0,0,505.9308803,533.4133403,0,15,0,0,0.125,0.875,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.31093116,-0.269128751,-0.217334778,0.068386487,0.015281707,-0.254949251,1,0,0,0,0,0,0.379746835,0.620253165,0
"246",8272,68900,5,"BAR","Dry",1,485.53,0,614.5575,8,0,0,0,554.3987687,494.2891363,0,15,0,0,0,0.75,0.25,0,0,25.654,15.70013972,441.81,5.54,0,0.367941996,-0.298385201,-0.194867372,0.133695309,0.078798763,-0.224919782,1,0,0,0,0,0,0,1,0
"247",8273,68900,6,"BAR","Dry",1,485.53,0,614.5575,8,0,0,0,554.3987687,494.2891363,0,15,0,0,0,0.75,0.25,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.308288041,-0.258770774,-0.232457214,0.054964861,0.001744519,-0.257309946,1,0,0,0,0,0,0.088607595,0.911392405,0
"248",8278,68950,5,"BAR","Wet",4,485.41,0,614.55875,6,0,0,0,603.7276597,459.8741474,0,21,0,0,0,0.444444444,0.555555556,0,0,25.654,15.70013972,441.81,5.54,0,0.347720397,-0.282483061,-0.227023596,0.097304312,0.041703954,-0.243811742,1,0,0,0,0,0,0.051282051,0.948717949,0
"249",8279,68950,6,"BAR","Dry",1,485.41,0,614.55875,6,0,0,0,603.7276597,459.8741474,0,21,0,0,0,0.444444444,0.555555556,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.307465043,-0.257654864,-0.254626272,0.038470115,-0.014543496,-0.271383187,1,0,0,0,0,0,0.205128205,0.794871795,0
"250",8284,69000,5,"BAR","Dry",1,485.12,0,614.604375,6,0,0,0,653.5981175,433.8132972,0,15,0,0,0,0.777777778,0.222222222,0,0,25.654,15.70013972,441.81,5.54,0,0.324773185,-0.278217172,-0.213422147,0.087412986,0.029616655,-0.251182544,1,0,0,0,0,0,0.269230769,0.730769231,0
"251",8285,69000,6,"BAR","Dry",1,485.12,0,614.604375,6,0,0,0,653.5981175,433.8132972,0,15,0,0,0,0.777777778,0.222222222,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.272631688,-0.249089454,-0.254342445,0.009804523,-0.044700311,-0.290889689,5,0,0,0,0,0,0.653846154,0.346153846,0
"252",8290,69050,5,"BAR","Dry",1,485.48,0,614.6070313,6,0,0,0,703.4989446,416.4397323,0,15,0,0,0,1,0,0,0,25.654,15.70013972,441.81,5.54,0,0.319297365,-0.280693554,-0.185870097,0.099337867,0.04229882,-0.241606343,1,0,0,0,0,0,0.384615385,0.615384615,0
"253",8291,69050,6,"BAR","Dry",1,485.48,0,614.6070313,6,0,0,0,703.4989446,416.4397323,0,15,0,0,0,1,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.24934683,-0.242271432,-0.242765457,-0.000252809,-0.056600304,-0.29502436,5,0,0,0,0,0,1,0,0
"254",8296,69100,5,"BAR","Dry",1,486.09,0,614.6121875,6,0,0,0,750.0464825,412.3823861,0,15,0,0,0,1,0,0,0,25.654,15.70013972,441.81,5.54,0,0.310987531,-0.272013636,-0.205630539,0.079003466,0.020258563,-0.25300694,1,0,0,0,0,0,0.405063291,0.594936709,0
"255",8297,69100,6,"BAR","Dry",1,486.09,0,614.6121875,6,0,0,0,750.0464825,412.3823861,0,15,0,0,0,1,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.261760789,-0.243349393,-0.245886624,0.006364794,-0.048213641,-0.288211681,5,0,0,0,0,0,0.962025316,0.037974684,0
"256",8302,69150,5,"BAR","Dry",1,486.56,0.02,614.6134375,7,0,0,0,764.5170769,455.8608955,0,15,0,0,0,1,0,0,0,25.654,15.70013972,441.81,5.54,0,0.360533563,-0.299776807,-0.193408679,0.130189879,0.072006458,-0.232931413,1,0,0,0,0,0,0.037974684,0.962025316,0
"257",8303,69150,6,"BAR","Dry",1,486.56,0.02,614.6134375,7,0,0,0,764.5170769,455.8608955,0,15,0,0,0,1,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.30303416,-0.262513863,-0.233789488,0.052095869,-0.00430639,-0.266739963,5,0,0,0,0,0,0.721518987,0.278481013,0
"258",8308,69200,5,"BAR","Dry",1,486.06,0.02,623.2503125,9,0,0,0,813.0302427,456.0136219,0,15,0,0,0,1,0,0,0,25.654,15.70013972,441.81,5.54,0,0.349882754,-0.295943044,-0.192486622,0.124103198,0.067360501,-0.233371273,1,0,0,0,0,0,0.051282051,0.948717949,0
"259",8309,69200,6,"BAR","Dry",1,486.06,0.02,623.2503125,9,0,0,0,813.0302427,456.0136219,0,15,0,0,0,1,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.306938389,-0.267067297,-0.221766986,0.066775899,0.012788939,-0.255421252,5,0,0,0,0,0,0.807692308,0.192307692,0
"260",8314,69250,5,"BAR","Dry",1,484.67,0,623.2514063,8,0,0,0,863.0142217,456.7561117,0,15,0,0,0,0.875,0,0,0.125,25.654,15.70013972,441.81,5.54,0,0.374968883,-0.315109833,-0.190783167,0.143122313,0.089314619,-0.232546984,1,0,0,0,0,0,0,1,0
"261",8315,69250,6,"BAR","Dry",1,484.67,0,623.2514063,8,0,0,0,863.0142217,456.7561117,0,15,0,0,0,0.875,0,0,0.125,77.978,5.041834104,441.84,5.57,-0.01,0.327088231,-0.280973902,-0.212755091,0.088071754,0.032078294,-0.251395485,5,0,0,0,0,0,1,0,0
"262",8320,69300,5,"BAR","Dry",1,484.65,0,623.2521875,6,0,0,0,912.9688922,462.0861185,0,15,0,0,0,1,0,0,0,25.654,15.70013972,441.81,5.54,0,0.350476813,-0.300594486,-0.211596032,0.104572514,0.048689538,-0.255881705,1,0,0,0,0,0,0.294871795,0.705128205,0
"263",8321,69300,6,"BAR","Dry",1,484.65,0,623.2521875,6,0,0,0,912.9688922,462.0861185,0,15,0,0,0,1,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.352058815,-0.302412617,-0.223380323,0.098614662,0.043005272,-0.263099438,5,0,0,0,0,0,1,0,0
"264",8326,69350,5,"BAR","Wet",4,484.52,0,623.2529688,10,0,0,0,953.9984182,446.4167323,0,15,0,0,0,1,0,0,0,25.654,15.70013972,441.81,5.54,0,0.296720321,-0.263381584,-0.236963942,0.033815361,-0.025590038,-0.287075803,5,0,0,0,0,0,0.825,0.175,0
"265",8327,69350,6,"BAR","Dry",1,484.52,0,623.2529688,10,0,0,0,953.9984182,446.4167323,0,15,0,0,0,1,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.356996386,-0.304829894,-0.232715675,0.092141644,0.034602089,-0.273231486,5,0,0,0,0,0,1,0,0
"266",8332,69400,5,"BAR","Wet",4,484.91,0,624.0548438,15,0,0,0,1002.355449,467.2007597,0,15,0,0,0,1,0,0,0,25.654,15.70013972,441.81,5.54,0,0.280221541,-0.247762883,-0.239550724,0.019839247,-0.044095231,-0.288723271,5,0,0,0,0,0,1,0,0
"267",8333,69400,6,"BAR","Wet",4,484.91,0,624.0548438,15,0,0,0,1002.355449,467.2007597,0,15,0,0,0,1,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.345098176,-0.293031047,-0.231269454,0.086738528,0.024158434,-0.270891415,5,0,0,0,0,0,0.884615385,0.115384615,0
"268",8338,69450,5,"BAR","Wet",4,485.73,0,624.0698438,11,0,0,0,1051.033824,481.0418914,0,15,0,0,0,1,0,0,0,25.654,15.70013972,441.81,5.54,0,0.290514121,-0.252416694,-0.224767329,0.042428138,-0.01902429,-0.270104396,5,0,0,0,0,0,0.753246753,0.246753247,0
"269",8339,69450,6,"BAR","Wet",4,485.73,0,624.0698438,11,0,0,0,1051.033824,481.0418914,0,15,0,0,0,1,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.344560895,-0.292451968,-0.230038643,0.087108922,0.030496393,-0.264537979,5,0,0,0,0,0,0.792207792,0.207792208,0
"270",8344,69500,5,"BAR","Wet",4,484.96,0,624.1217188,8,0,0,0,1049.770739,441.5479022,0,15,0,0,0,0.875,0.125,0,0,25.654,15.70013972,441.81,5.54,0,0.314890956,-0.268368086,-0.221088603,0.06542242,0.006072129,-0.26276577,1,0,0,0,0,0,0.333333333,0.666666667,0
"271",8345,69500,6,"BAR","NotDet",2,484.96,0,624.1217188,8,0,0,0,1049.770739,441.5479022,0,15,0,0,0,0.875,0.125,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.374662827,-0.31338849,-0.226119426,0.114653815,0.061028555,-0.257762087,1,0,0,0,0,0,0.397435897,0.602564103,0
"272",8350,69550,5,"BAR","NotDet",2,484.04,0,624.1303125,8,0,0,0,1040.511169,394.19865,0,15,0,0,0,1,0,0,0,25.654,15.70013972,441.81,5.54,0,0.346483201,-0.292047278,-0.216743246,0.095555294,0.039377195,-0.255828758,1,0,0,0,0,0,0.101265823,0.898734177,0
"273",8351,69550,6,"BAR","NotDet",2,484.04,0,624.1303125,8,0,0,0,1040.511169,394.19865,0,15,0,0,0,1,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.371810179,-0.317523682,-0.233365028,0.110533059,0.057366663,-0.265620886,1,0,0,0,0,0,0.278481013,0.721518987,0
"274",8356,69600,5,"BAR","NotDet",2,484.46,0,624.1475,7,0,0,0,1022.507001,346.2496545,0,15,0,0,0,1,0,0,0,25.654,15.70013972,441.81,5.54,0,0.321021085,-0.277544857,-0.211823542,0.084137737,0.024711676,-0.255092418,1,0,0,0,0,0,0.139240506,0.860759494,0
"275",8357,69600,6,"BAR","Dry",1,484.46,0,624.1475,7,0,0,0,1022.507001,346.2496545,0,15,0,0,0,1,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.296315269,-0.269220008,-0.240019965,0.048357716,-0.011992185,-0.281550497,5,0,0,0,0,0,0.64556962,0.35443038,0
"276",8362,69650,5,"BAR","Partially",3,485.26,0,624.1539063,8,0,0,0,987.9969132,300.4246014,0,15,0,0,0,1,0,0,0,25.654,15.70013972,441.81,5.54,0,0.314741662,-0.27118562,-0.194063565,0.088684616,0.029621627,-0.24368966,1,0,0,0,0,0,0.103896104,0.896103896,0
"277",8363,69650,6,"BAR","Dry",1,485.26,0,624.1539063,8,0,0,0,987.9969132,300.4246014,0,15,0,0,0,1,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.258011743,-0.241972639,-0.233742085,0.01175607,-0.04407663,-0.283333925,5,0,0,0,0,0,0.922077922,0.077922078,0
"278",8368,69700,5,"BAR","Wet",4,484.72,0,624.1567188,7,0,0,0,962.1831909,253.1939021,0,15,0,0,0,1,0,0,0,25.654,15.70013972,441.81,5.54,0,0.313211411,-0.26850049,-0.180027987,0.100472527,0.04308524,-0.227987622,1,0,0,0,0,0,0.053333333,0.946666667,0
"279",8369,69700,6,"BAR","Partially",3,484.72,0,624.1567188,7,0,0,0,962.1831909,253.1939021,0,15,0,0,0,1,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.248159127,-0.237009072,-0.220746988,0.016032763,-0.037168917,-0.271758472,5,0,0,0,0,0,0.946666667,0.053333333,0
"280",8374,69750,5,"BAR","Partially",3,484.3,0,624.1590625,6,0,0,0,953.4309329,203.8316048,0,15,0,0,0,1,0,0,0,25.654,15.70013972,441.81,5.54,0,0.343934433,-0.286696326,-0.167631868,0.134220129,0.07457059,-0.216555905,1,0,0,0,0,0,0,1,0
"281",8375,69750,6,"BAR","Dry",1,484.3,0,624.1590625,6,0,0,0,953.4309329,203.8316048,0,15,0,0,0,1,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.27129422,-0.252402906,-0.204947709,0.050129041,-0.007764747,-0.259572283,5,0,0,0,0,0,0.525641026,0.474358974,0
"282",8380,69800,5,"BAR","Partially",3,485.14,0.01,624.1621875,6,0,0,0,961.8213823,157.7708494,0,15,0,0,0,1,0,0,0,25.654,15.70013972,441.81,5.54,0,0.380872903,-0.313483934,-0.153032974,0.178550102,0.119666393,-0.201135122,1,0,0,0,0,0,0.012658228,0.987341772,0
"283",8381,69800,6,"BAR","Dry",1,485.14,0.01,624.1621875,6,0,0,0,961.8213823,157.7708494,0,15,0,0,0,1,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.320358862,-0.284988691,-0.18489759,0.110940057,0.052170128,-0.236385206,1,0,0,0,0,0,0.17721519,0.82278481,0
"284",8386,69850,5,"BAR","Partially",3,486.77,0.03,624.1634375,5,7.333333333,0.333333333,2,970.8657212,113.6730605,0,15,0,0,0,1,0,0,0,25.654,15.70013972,441.81,5.54,0,0.395308965,-0.327115246,-0.163960976,0.179696455,0.12400129,-0.211330112,1,0,0,0,0,0,0.0625,0.9375,0
"285",8387,69850,6,"BAR","NotDet",2,486.77,0.03,624.1634375,5,7.333333333,0.333333333,2,970.8657212,113.6730605,0,15,0,0,0,1,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.37289166,-0.315496436,-0.186428614,0.147502933,0.090892809,-0.231098886,1,0,0,0,0,0,0.125,0.875,0
"286",8392,69900,5,"BAR","Partially",3,486.3,0.02,624.3126563,6,16.22222222,1.333333333,3,0,0,1,15,0,0,0,1,0,0,0,25.654,15.70013972,441.81,5.54,0,0.381144477,-0.30932922,-0.140864951,0.194007378,0.135172107,-0.182444762,1,0,0,0,0,0,0,1,0
"287",8393,69900,6,"BAR","NotDet",2,486.3,0.02,624.3126563,6,16.22222222,1.333333333,3,0,0,1,15,0,0,0,1,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.357707572,-0.295979022,-0.162127793,0.163795706,0.101096112,-0.201287597,1,0,0,0,0,0.038461538,0.076923077,0.884615385,0
"288",8398,69950,5,"BAR","Wet",4,485.12,0,624.3214063,6,12.44444444,1.111111111,2,0,0,1,15,0,0,0,1,0,0,0,25.654,15.70013972,441.81,5.54,0,0.311687454,-0.260923202,-0.142123307,0.140216747,0.082002273,-0.183124565,1,0,0,0,0,0,0.08974359,0.91025641,0
"289",8399,69950,6,"BAR","Wet",4,485.12,0,624.3214063,6,12.44444444,1.111111111,2,0,0,1,15,0,0,0,1,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.29355526,-0.252508447,-0.167256694,0.106972492,0.049790887,-0.205392026,1,0,0,0,0,0,0.384615385,0.615384615,0
"290",8404,70000,5,"BAR","Dry",1,485.32,0.01,624.3342188,13,0,0,0,28.94779374,1926.333464,0,15,0,0.125,0,0.875,0,0,0,25.654,15.70013972,441.81,5.54,0,0.308845823,-0.269668328,-0.171103077,0.111063711,0.060315799,-0.212498287,1,0,0,0,0,0.0375,0.1,0.8625,0
"291",8405,70000,6,"BAR","Dry",1,485.32,0.01,624.3342188,13,0,0,0,28.94779374,1926.333464,0,15,0,0.125,0,0.875,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.260357321,-0.240274519,-0.200833142,0.047052358,-0.000761115,-0.240802981,5,0,0,0,0,0,0.6125,0.3875,0
"292",8410,70050,5,"BAR","Dry",1,486.57,0.02,624.3351563,10,0,0,0,75.50149885,1877.384049,0,4,0,0.666666667,0,0.333333333,0,0,0,25.654,15.70013972,441.81,5.54,0,0.321114957,-0.274264265,-0.195101689,0.097045644,0.041662459,-0.235506179,1,0,0,0,0,0.126582278,0.151898734,0.721518987,0
"293",8411,70050,6,"BAR","Dry",1,486.57,0.02,624.3351563,10,0,0,0,75.50149885,1877.384049,0,4,0,0.666666667,0,0.333333333,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.232235143,-0.218283989,-0.237986472,-0.009913337,-0.062892337,-0.277290586,5,0,0,0,0,0,0.721518987,0.278481013,0
"294",8416,70100,5,"BAR","Dry",1,486.7,0.01,624.6689063,10,0,0,0,122.7777437,1829.325543,0,4,0,0.8,0,0.1,0.1,0,0,25.654,15.70013972,441.81,5.54,0,0.337440499,-0.278245715,-0.200090233,0.102303635,0.045400546,-0.236149666,1,0,0,0,0,0.076923077,0.217948718,0.705128205,0
"295",8417,70100,6,"BAR","Dry",1,486.7,0.01,624.6689063,10,0,0,0,122.7777437,1829.325543,0,4,0,0.8,0,0.1,0.1,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.234451981,-0.215791347,-0.25715592,-0.028178581,-0.082173799,-0.292847091,5,0,0,0,0,0,0.897435897,0.102564103,0
"296",8422,70150,5,"BAR","Dry",1,486.02,0,624.6715625,8,0,0,0,169.6542373,1784.262424,0,4,0,0.666666667,0,0.222222222,0.111111111,0,0,25.654,15.70013972,441.81,5.54,0,0.339025808,-0.277883612,-0.199848729,0.102328195,0.04480216,-0.236194704,1,0,0,0,0,0.063291139,0.101265823,0.835443038,0
"297",8423,70150,6,"BAR","Dry",1,486.02,0,624.6715625,8,0,0,0,169.6542373,1784.262424,0,4,0,0.666666667,0,0.222222222,0.111111111,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.225505344,-0.208085406,-0.264032665,-0.041806899,-0.096985922,-0.299058343,5,0,0,0,0,0,1,0,0
"298",8428,70200,5,"BAR","Dry",1,486.44,0.01,624.7189063,8,0,0,0,212.8186433,1748.154507,0,4,0,0.75,0,0.25,0,0,0,25.654,15.70013972,441.81,5.54,0,0.344435565,-0.283225731,-0.199716821,0.106686949,0.048885553,-0.23770123,1,0,0,0,0,0.225,0.025,0.75,0
"299",8429,70200,6,"BAR","Dry",1,486.44,0.01,624.7189063,8,0,0,0,212.8186433,1748.154507,0,4,0,0.75,0,0.25,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.222068314,-0.207891538,-0.265205281,-0.04566588,-0.100746442,-0.302320918,5,0,0,0,0,0,1,0,0
"300",8434,70250,5,"BAR","Dry",1,486.67,0.02,624.7260938,8,0,0,0,258.4236722,1712.818489,0,4,0,0.666666667,0,0.333333333,0,0,0,25.654,15.70013972,441.81,5.54,0,0.322318396,-0.277685889,-0.214782208,0.083138864,0.02504713,-0.254476384,1,0,0,0.012820513,0,0.064102564,0.217948718,0.705128205,0
"301",8435,70250,6,"BAR","Dry",1,486.67,0.02,624.7260938,8,0,0,0,258.4236722,1712.818489,0,4,0,0.666666667,0,0.333333333,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.23538899,-0.221247279,-0.257202669,-0.026039655,-0.079460941,-0.295516869,5,0,0,0,0,0,0.782051282,0.217948718,0
"302",8440,70300,5,"BAR","NotDet",2,486.02,0.02,624.7339063,7,0,0,0,306.3594911,1674.733433,0,15,0,0.375,0,0.625,0,0,0,25.654,15.70013972,441.81,5.54,0,0.302160175,-0.274224448,-0.221769224,0.061436337,0.002344052,-0.27230492,1,0,0,0.205128205,0,0,0.153846154,0.641025641,0
"303",8441,70300,6,"BAR","Dry",1,486.02,0.02,624.7339063,7,0,0,0,306.3594911,1674.733433,0,15,0,0.375,0,0.625,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.245667653,-0.231096302,-0.248221562,-0.012567469,-0.065934593,-0.292581381,5,0,0,0,0,0,0.653846154,0.346153846,0
"304",8446,70350,5,"BAR","NotDet",2,484.79,0,624.74125,5,0,0,0,356.3623003,1630.789084,0,15,0,0,0,1,0,0,0,25.654,15.70013972,441.81,5.54,0,0.300168916,-0.277824031,-0.21353721,0.069300937,0.009674788,-0.269256466,1,0,0,0.265822785,0,0,0.101265823,0.632911392,0
"305",8447,70350,6,"BAR","Dry",1,484.79,0,624.74125,5,0,0,0,356.3623003,1630.789084,0,15,0,0,0,1,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.241648678,-0.23271761,-0.244112249,-0.007998062,-0.064010543,-0.292400112,5,0,0,0,0,0,0.848101266,0.151898734,0
"306",8452,70400,5,"BAR","NotDet",2,484.64,0,624.7570313,6,0,0,0,406.3687982,1587.032764,0,15,0,0,0,1,0,0,0,25.654,15.70013972,441.81,5.54,0,0.328884493,-0.286956949,-0.196679188,0.102046686,0.042993336,-0.247137079,1,0,0,0.234567901,0,0.061728395,0.111111111,0.592592593,0
"307",8453,70400,6,"BAR","NotDet",2,484.64,0,624.7570313,6,0,0,0,406.3687982,1587.032764,0,15,0,0,0,1,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.248522451,-0.230255371,-0.243943418,-0.002473316,-0.058920381,-0.285377517,5,0,0,0,0,0,1,0,0
"308",8458,70450,5,"BAR","NotDet",2,485.15,0,624.770625,5,0,0,0,455.9378955,1541.907286,0,15,0,0.25,0,0.75,0,0,0,25.654,15.70013972,441.81,5.54,0,0.360722438,-0.301420045,-0.196088435,0.130550286,0.071406645,-0.235325759,1,0,0,0.012987013,0,0.090909091,0.168831169,0.727272727,0
"309",8459,70450,6,"BAR","Dry",1,485.15,0,624.770625,5,0,0,0,455.9378955,1541.907286,0,15,0,0.25,0,0.75,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.270159714,-0.236257584,-0.244349449,0.013597701,-0.043111563,-0.276837639,5,0,0,0,0,0,0.922077922,0.077922078,0
"310",8464,70500,5,"BAR","NotDet",2,485.6,0.01,624.7754688,6,0,0,0,495.5213518,1495.148731,0,4,0,0.75,0,0.25,0,0,0,25.654,15.70013972,441.81,5.54,0,0.342185224,-0.291479146,-0.216682586,0.101179998,0.04221917,-0.252535325,1,0,0,0,0,0,0.128205128,0.871794872,0
"311",8465,70500,6,"BAR","NotDet",2,485.6,0.01,624.7754688,6,0,0,0,495.5213518,1495.148731,0,4,0,0.75,0,0.25,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.273054137,-0.240256757,-0.251256888,0.012724954,-0.043136654,-0.280685604,5,0,0,0,0,0,0.551282051,0.448717949,0
"312",8470,70550,5,"BAR","NotDet",2,485.87,0.02,624.7759375,5,0,0,0,516.1698525,1459.845093,0,4,0,1,0,0,0,0,0,25.654,15.70013972,441.81,5.54,0,0.340675013,-0.283522942,-0.214707946,0.097983927,0.039753309,-0.246416115,1,0,0,0,0,0,0.12987013,0.87012987,0
"313",8471,70550,6,"BAR","NotDet",2,485.87,0.02,624.7759375,5,0,0,0,516.1698525,1459.845093,0,4,0,1,0,0,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.278595745,-0.235072727,-0.23497966,0.025765375,-0.027515198,-0.260809936,1,0,0,0,0,0,0.311688312,0.688311688,0
"314",8476,70600,5,"BAR","Dry",1,485.36,0.01,624.8629688,6,0,0,0,496.1005085,1466.096607,0,4,0,1,0,0,0,0,0,25.654,15.70013972,441.81,5.54,0,0.32775783,-0.274014892,-0.208713811,0.088764619,0.031100068,-0.244730232,1,0,0,0,0,0,0.2,0.8,0
"315",8477,70600,6,"BAR","Dry",1,485.36,0.01,624.8629688,6,0,0,0,496.1005085,1466.096607,0,4,0,1,0,0,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.263416181,-0.223905997,-0.227489662,0.01859314,-0.035521137,-0.257228455,1,0,0,0,0,0,0.4625,0.5375,0
"316",8482,70650,5,"BAR","Wet",4,484.78,0,624.876875,6,0,0,0,459.7540344,1495.781384,0,4,0,1,0,0,0,0,0,25.654,15.70013972,441.81,5.54,0,0.307612494,-0.25887192,-0.203150469,0.08054079,0.022026572,-0.237971288,1,0,0,0,0,0,0.275,0.725,0
"317",8483,70650,6,"BAR","Dry",1,484.78,0,624.876875,6,0,0,0,459.7540344,1495.781384,0,4,0,1,0,0,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.247210676,-0.213764139,-0.221599698,0.012699908,-0.040545885,-0.251946892,1,0,0,0,0,0,0.4,0.6,0
"318",8488,70700,5,"BAR","NotDet",2,484.96,0,624.8796875,7,0,0,0,426.8844694,1525.37246,0,4,0,0.666666667,0,0.333333333,0,0,0,25.654,15.70013972,441.81,5.54,0,0.328351463,-0.275341951,-0.196184896,0.103370408,0.045132124,-0.233166526,1,0,0,0,0,0,0.298701299,0.701298701,0
"319",8489,70700,6,"BAR","Dry",1,484.96,0,624.8796875,7,0,0,0,426.8844694,1525.37246,0,4,0,0.666666667,0,0.333333333,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.259360826,-0.223537931,-0.223245189,0.020804694,-0.032149091,-0.253755619,1,0,0,0,0,0,0.454545455,0.545454545,0
"320",8494,70750,5,"BAR","NotDet",2,485.31,0.02,624.9815625,6,0,0,0,407.8473856,1546.045067,0,4,0,0.666666667,0,0.333333333,0,0,0,25.654,15.70013972,441.81,5.54,0,0.361073881,-0.297766211,-0.201797573,0.124792794,0.068962569,-0.233825607,1,0,0,0,0,0,0.025,0.975,0
"321",8495,70750,6,"BAR","Dry",1,485.31,0.02,624.9815625,6,0,0,0,407.8473856,1546.045067,0,4,0,0.666666667,0,0.333333333,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.286298393,-0.243238751,-0.229809022,0.038334669,-0.015350395,-0.257862913,5,0,0,0,0,0,0.6625,0.3375,0
"322",8500,70800,5,"BAR","NotDet",2,485.6,0.02,624.9828125,6,0,0,0,394.2947464,1568.009724,0,4,0,0.666666667,0,0.222222222,0,0,0.111111111,25.654,15.70013972,441.81,5.54,0,0.344678225,-0.292798574,-0.203968168,0.109013263,0.049613653,-0.246917908,1,0,0,0,0,0,0.329113924,0.670886076,0
"323",8501,70800,6,"BAR","Dry",1,485.6,0.02,624.9828125,6,0,0,0,394.2947464,1568.009724,0,4,0,0.666666667,0,0.222222222,0,0,0.111111111,77.978,5.041834104,441.84,5.57,-0.01,0.26724576,-0.237724031,-0.239958833,0.013549888,-0.042449289,-0.27750301,5,0,0,0,0,0,0.962025316,0.037974684,0
"324",8507,70850,6,"BAR","Dry",1,485.81,0.01,624.9832813,6,0,0,0,390.6297899,1587.791503,0,4,0,0.666666667,0,0.222222222,0,0,0.111111111,77.978,5.041834104,441.84,5.57,-0.01,0.258965496,-0.244383161,-0.246070731,0.004230281,-0.05385875,-0.294437369,5,0,0,0,0,0,0.960526316,0.039473684,0
